,battery_level_pct,local_dt,metadata_write_ts,ts
308,99,2016-06-30 03:23:11.897,1467282191.9,1467282191.9
309,99,2016-06-30 03:23:11.919,1467282191.92,1467282191.92
310,99,2016-06-30 03:23:11.921,1467282191.92,1467282191.92
311,99,2016-06-30 03:23:12.167,1467282192.17,1467282192.17
312,99,2016-06-30 03:23:12.170,1467282192.17,1467282192.17
313,99,2016-06-30 03:23:12.347,1467282192.35,1467282192.35
314,99,2016-06-30 03:23:16.889,1467282196.89,1467282196.89
315,99,2016-06-30 03:23:17.736,1467282197.74,1467282197.74
316,99,2016-06-30 03:23:22.726,1467282202.73,1467282202.73
317,99,2016-06-30 03:23:22.766,1467282202.77,1467282202.77
318,99,2016-06-30 03:23:22.924,1467282202.92,1467282202.92
319,99,2016-06-30 03:23:22.937,1467282202.94,1467282202.94
320,99,2016-06-30 03:24:06.721,1467282246.72,1467282246.72
321,99,2016-06-30 03:24:06.883,1467282246.88,1467282246.88
322,99,2016-06-30 03:26:05.639,1467282365.64,1467282365.64
323,99,2016-06-30 03:26:05.699,1467282365.7,1467282365.7
324,99,2016-06-30 03:26:08.177,1467282368.18,1467282368.18
325,99,2016-06-30 03:26:09.050,1467282369.05,1467282369.05
326,99,2016-06-30 03:27:08.291,1467282428.29,1467282428.29
327,99,2016-06-30 03:27:08.367,1467282428.37,1467282428.37
328,99,2016-06-30 03:27:10.856,1467282430.86,1467282430.86
329,99,2016-06-30 03:27:11.280,1467282431.28,1467282431.28
330,99,2016-06-30 03:28:19.758,1467282499.76,1467282499.76
331,99,2016-06-30 03:28:19.784,1467282499.78,1467282499.78
332,99,2016-06-30 03:30:07.676,1467282607.68,1467282607.68
333,99,2016-06-30 03:30:07.842,1467282607.84,1467282607.84
334,99,2016-06-30 03:36:08.670,1467282968.67,1467282968.67
335,99,2016-06-30 03:36:08.672,1467282968.67,1467282968.67
336,99,2016-06-30 03:36:08.766,1467282968.77,1467282968.77
337,99,2016-06-30 03:36:08.996,1467282969.0,1467282969.0
338,99,2016-06-30 03:36:09.996,1467282970.0,1467282970.0
339,99,2016-06-30 03:38:18.737,1467283098.74,1467283098.74
340,99,2016-06-30 03:38:18.770,1467283098.77,1467283098.77
341,99,2016-06-30 03:42:09.690,1467283329.69,1467283329.69
342,99,2016-06-30 03:42:09.737,1467283329.74,1467283329.74
343,99,2016-06-30 03:43:52.175,1467283432.17,1467283432.17
344,99,2016-06-30 03:43:54.080,1467283434.08,1467283434.08
345,99,2016-06-30 03:47:44.001,1467283664.0,1467283664.0
346,99,2016-06-30 03:47:44.115,1467283664.12,1467283664.12
347,99,2016-06-30 03:48:11.723,1467283691.72,1467283691.72
348,99,2016-06-30 03:48:11.727,1467283691.73,1467283691.73
349,99,2016-06-30 03:48:19.761,1467283699.76,1467283699.76
350,99,2016-06-30 03:48:19.794,1467283699.79,1467283699.79
351,99,2016-06-30 03:49:14.172,1467283754.17,1467283754.17
352,99,2016-06-30 03:49:16.116,1467283756.12,1467283756.12
353,99,2016-06-30 03:51:24.780,1467283884.78,1467283884.78
354,99,2016-06-30 03:51:24.802,1467283884.8,1467283884.8
355,99,2016-06-30 03:51:24.804,1467283884.8,1467283884.8
356,99,2016-06-30 03:51:24.902,1467283884.9,1467283884.9
357,99,2016-06-30 03:51:25.261,1467283885.26,1467283885.26
358,99,2016-06-30 03:51:25.276,1467283885.28,1467283885.28
359,99,2016-06-30 03:51:25.278,1467283885.28,1467283885.28
