key,ts,value
battery_level,1453065423.624,100 #leave
battery_level,1453067539.528,100 #arrive
battery_level,1453070124.414,100
battery_level,1453073398.333,97
battery_level,1453075263.690,96
battery_level,1453077339.226,94
battery_level,1453079185.914,92
battery_level,1453085129.973,88
battery_level,1453089503.219,82
battery_level,1453093979.626,76
battery_level,1453097264.641,72
battery_level,1453100918.050,67
battery_level,1453141985.581,13
battery_level,1453151784.230,0
