key,ts,value
battery_level,1453224143.777,100 #leave
battery_level,1453227977.321,100 #leave
battery_level,1453229930.297,99
battery_level,1453232808.197,96
battery_level,1453242976.720,85
battery_level,1453247620.197,82
battery_level,1453250166.338,81
battery_level,1453251857.780,80
battery_level,1453253738.573,78
battery_level,1453256398.568,75
battery_level,1453259842.858,71
battery_level,1453262725.175,68
battery_level,1453267882.757,65
