time,voltage,current
3443,3.69619,0.456742
3444,3.69596,0.527391
3445,3.69609,0.519875
3446,3.69603,0.498105
3447,3.69595,0.443227
3448,3.69604,0.476046
3449,3.69575,0.496639
3450,3.69591,0.434522
3451,3.69649,0.394992
3452,3.696,0.452014
3453,3.69629,0.486031
3454,3.69588,0.462722
3455,3.69599,0.546364
3456,3.69591,0.439008
3457,3.69592,0.430463
3458,3.69627,0.397355
3459,3.69636,0.395766
3460,3.69594,0.480931
3461,3.69572,0.392185
3462,3.69624,0.404992
3463,3.69661,0.407565
3464,3.69614,0.422966
3465,3.69597,0.410288
3466,3.69615,0.409298
3467,3.69638,0.400341
3468,3.6961,0.50732
3469,3.69615,0.51188
3470,3.69606,0.4906
3471,3.69601,0.507042
3472,3.69614,0.455705
3473,3.69629,0.477053
3474,3.69595,0.472187
3475,3.69647,0.524445
3476,3.6962,0.529392
3477,3.69607,0.514818
3478,3.69594,0.436523
3479,3.69607,0.396612
3480,3.69602,0.435486
3481,3.69616,0.484863
3482,3.69608,0.416986
3483,3.69626,0.428975
3484,3.69601,0.428218
3485,3.69615,0.406349
3486,3.69642,0.460965
3487,3.69607,0.452079
3488,3.69648,0.395177
3489,3.69599,0.420464
3490,3.69608,0.525841
3491,3.69604,0.454816
3492,3.69615,0.420234
3493,3.69613,0.394682
3494,3.69619,0.394566
3495,3.69618,0.406078
3496,3.69612,0.420746
3497,3.69611,0.407994
3498,3.69647,0.392684
3499,3.69612,0.424973
3500,3.69626,0.487734
3501,3.69604,0.394223
3502,3.69595,0.474458
3503,3.69645,0.446411
3504,3.69638,0.625052
3505,3.69627,0.508654
3506,3.69619,0.545708
3507,3.69608,0.513645
3508,3.69606,0.430581
3509,3.69599,0.588986
3510,3.69588,0.618465
3511,3.69628,0.49785
3512,3.69591,0.506485
3513,3.69599,0.411496
3514,3.6961,0.39346
3515,3.69651,0.416619
3516,3.69612,0.430937
3517,3.69632,0.415556
3518,3.69613,0.419849
3519,3.6959,0.398746
3520,3.69592,0.4182
3521,3.69612,0.395288
3522,3.69629,0.39263
3523,3.6961,0.414728
3524,3.69624,0.416131
3525,3.69598,0.394921
3526,3.69612,0.409154
3527,3.69629,0.462859
3528,3.69602,0.397666
3529,3.69639,0.402517
3530,3.69644,0.556339
3531,3.69615,0.447548
3532,3.69598,0.416311
3533,3.69605,0.525495
3534,3.69625,0.523763
3535,3.6962,0.630542
3536,3.69626,0.523674
3537,3.69607,0.521255
3538,3.69649,0.439889
3539,3.69608,0.399803
3540,3.69602,0.39891
3541,3.69601,0.41918
3542,3.69596,0.419566
3543,3.69624,0.418722
3544,3.69595,0.396706
3545,3.69616,0.394187
3546,3.69619,0.404152
3547,3.69614,0.405357
3548,3.69628,0.43494
3549,3.69623,0.41895
3550,3.69609,0.399293
3551,3.69613,0.394638
3552,3.69614,0.399385
3553,3.69584,0.582938
3554,3.69629,0.506748
3555,3.69591,0.408599
3556,3.6963,0.50086
3557,3.69601,0.438254
3558,3.69612,0.429649
3559,3.69574,0.516858
3560,3.69613,0.390437
3561,3.69624,0.421244
3562,3.69655,0.415751
3563,3.69618,0.4187
3564,3.69631,0.413566
3565,3.69627,0.398668
3566,3.69623,0.411135
3567,3.69626,0.417719
3568,3.69617,0.409521
3569,3.69626,0.410076
3570,3.69614,0.430504
3571,3.69634,0.460704
3572,3.69608,0.466681
3573,3.69597,0.392095
3574,3.69646,0.469963
3575,3.69617,0.500343
3576,3.69655,0.43376
3577,3.69613,0.526267
3578,3.69616,0.530166
3579,3.69632,0.50448
3580,3.69611,0.512682
3581,3.69613,0.565063
3582,3.69609,0.50925
3583,3.6963,0.507398
3584,3.69608,0.512392
3585,3.69607,0.430445
3586,3.69642,0.538857
3587,3.69609,0.519356
3588,3.69597,0.425954
3589,3.69625,0.518385
3590,3.69571,0.489985
3591,3.69625,0.403794
3592,3.69626,0.405722
3593,3.69637,0.42145
3594,3.69615,0.396823
3595,3.69611,0.394133
3596,3.696,0.396223
3597,3.69615,0.399976
3598,3.69631,0.409626
3599,3.69639,0.405921
