,battery_level_pct,local_dt,metadata_write_ts,ts
96,100,2016-06-30 01:21:44.691,1467264104.69,1467264104.69
97,100,2016-06-30 01:21:53.675,1467264113.67,1467264113.67
98,100,2016-06-30 01:21:53.688,1467264113.69,1467264113.69
99,100,2016-06-30 01:22:09.649,1467264129.65,1467264129.65
100,100,2016-06-30 01:22:09.807,1467264129.81,1467264129.81
101,100,2016-06-30 01:22:09.975,1467264129.97,1467264129.97
102,100,2016-06-30 01:22:09.995,1467264129.99,1467264129.99
103,100,2016-06-30 01:22:12.571,1467264132.57,1467264132.57
104,100,2016-06-30 01:22:13.093,1467264133.09,1467264133.09
105,100,2016-06-30 01:22:13.164,1467264133.16,1467264133.16
106,100,2016-06-30 01:22:17.732,1467264137.73,1467264137.73
107,100,2016-06-30 01:22:18.332,1467264138.33,1467264138.33
108,100,2016-06-30 01:22:20.024,1467264140.02,1467264140.02
109,100,2016-06-30 01:22:24.671,1467264144.67,1467264144.67
110,100,2016-06-30 01:22:24.672,1467264144.67,1467264144.67
111,100,2016-06-30 01:22:25.440,1467264145.44,1467264145.44
112,100,2016-06-30 01:22:26.265,1467264146.27,1467264146.27
113,100,2016-06-30 01:22:33.683,1467264153.68,1467264153.68
114,100,2016-06-30 01:22:33.684,1467264153.68,1467264153.68
115,100,2016-06-30 01:22:50.681,1467264170.68,1467264170.68
116,100,2016-06-30 01:22:50.719,1467264170.72,1467264170.72
117,100,2016-06-30 01:22:50.815,1467264170.82,1467264170.82
118,100,2016-06-30 01:22:50.841,1467264170.84,1467264170.84
119,100,2016-06-30 01:22:53.399,1467264173.4,1467264173.4
120,100,2016-06-30 01:22:54.056,1467264174.06,1467264174.06
121,100,2016-06-30 01:22:54.066,1467264174.07,1467264174.07
122,100,2016-06-30 01:22:58.567,1467264178.57,1467264178.57
123,100,2016-06-30 01:22:59.233,1467264179.23,1467264179.23
124,100,2016-06-30 01:23:00.900,1467264180.9,1467264180.9
125,100,2016-06-30 01:23:05.703,1467264185.7,1467264185.7
126,100,2016-06-30 01:23:05.869,1467264185.87,1467264185.87
127,100,2016-06-30 01:23:14.686,1467264194.69,1467264194.69
128,100,2016-06-30 01:23:14.687,1467264194.69,1467264194.69
129,100,2016-06-30 01:23:31.673,1467264211.67,1467264211.67
130,100,2016-06-30 01:23:31.676,1467264211.68,1467264211.68
131,100,2016-06-30 01:23:31.821,1467264211.82,1467264211.82
132,100,2016-06-30 01:23:31.873,1467264211.87,1467264211.87
133,100,2016-06-30 01:23:34.372,1467264214.37,1467264214.37
134,100,2016-06-30 01:23:35.102,1467264215.1,1467264215.1
135,100,2016-06-30 01:23:35.116,1467264215.12,1467264215.12
136,100,2016-06-30 01:23:39.552,1467264219.55,1467264219.55
137,100,2016-06-30 01:23:40.412,1467264220.41,1467264220.41
138,100,2016-06-30 01:23:41.886,1467264221.89,1467264221.89
139,100,2016-06-30 01:23:46.691,1467264226.69,1467264226.69
140,100,2016-06-30 01:23:46.692,1467264226.69,1467264226.69
141,100,2016-06-30 01:23:47.645,1467264227.64,1467264227.64
142,100,2016-06-30 01:23:48.492,1467264228.49,1467264228.49
143,100,2016-06-30 01:23:54.684,1467264234.68,1467264234.68
144,100,2016-06-30 01:23:54.686,1467264234.69,1467264234.69
145,100,2016-06-30 01:24:10.702,1467264250.7,1467264250.7
146,100,2016-06-30 01:24:10.869,1467264250.87,1467264250.87
147,100,2016-06-30 01:24:11.293,1467264251.29,1467264251.29
148,100,2016-06-30 01:24:11.294,1467264251.29,1467264251.29
149,100,2016-06-30 01:24:11.437,1467264251.44,1467264251.44
150,100,2016-06-30 01:24:11.462,1467264251.46,1467264251.46
151,100,2016-06-30 01:24:24.631,1467264264.63,1467264264.63
152,100,2016-06-30 01:24:25.449,1467264265.45,1467264265.45
153,100,2016-06-30 01:28:18.656,1467264498.66,1467264498.66
154,100,2016-06-30 01:28:18.662,1467264498.66,1467264498.66
155,100,2016-06-30 01:28:18.674,1467264498.67,1467264498.67
156,100,2016-06-30 01:31:16.716,1467264676.72,1467264676.72
157,100,2016-06-30 01:31:17.613,1467264677.61,1467264677.61
158,100,2016-06-30 01:31:17.616,1467264677.62,1467264677.62
159,100,2016-06-30 01:31:17.654,1467264677.65,1467264677.65
160,100,2016-06-30 01:31:17.655,1467264677.65,1467264677.65
161,100,2016-06-30 01:31:17.740,1467264677.74,1467264677.74
162,100,2016-06-30 01:32:42.794,1467264762.79,1467264762.79
163,100,2016-06-30 01:32:42.967,1467264762.97,1467264762.97
164,100,2016-06-30 01:32:42.983,1467264762.98,1467264762.98
165,100,2016-06-30 01:32:42.990,1467264762.99,1467264762.99
166,100,2016-06-30 01:32:42.998,1467264763.0,1467264763.0
167,100,2016-06-30 01:32:43.122,1467264763.12,1467264763.12
168,100,2016-06-30 01:32:43.128,1467264763.13,1467264763.13
169,100,2016-06-30 01:32:43.228,1467264763.23,1467264763.23
170,100,2016-06-30 01:32:43.234,1467264763.23,1467264763.23
171,100,2016-06-30 01:32:43.290,1467264763.29,1467264763.29
172,100,2016-06-30 01:32:43.303,1467264763.3,1467264763.3
173,100,2016-06-30 01:32:43.397,1467264763.4,1467264763.4
174,100,2016-06-30 01:38:19.629,1467265099.63,1467265099.63
175,100,2016-06-30 01:38:19.635,1467265099.63,1467265099.63
176,100,2016-06-30 01:38:19.641,1467265099.64,1467265099.64
177,100,2016-06-30 01:38:43.639,1467265123.64,1467265123.64
178,100,2016-06-30 01:38:43.812,1467265123.81,1467265123.81
179,100,2016-06-30 01:43:50.283,1467265430.28,1467265430.28
180,100,2016-06-30 01:43:52.154,1467265432.15,1467265432.15
181,100,2016-06-30 01:48:19.676,1467265699.68,1467265699.68
182,100,2016-06-30 01:48:19.679,1467265699.68,1467265699.68
183,100,2016-06-30 01:48:19.688,1467265699.69,1467265699.69
184,100,2016-06-30 01:48:23.693,1467265703.69,1467265703.69
185,100,2016-06-30 01:48:23.938,1467265703.94,1467265703.94
186,100,2016-06-30 01:54:24.644,1467266064.64,1467266064.64
187,100,2016-06-30 01:54:24.773,1467266064.77,1467266064.77
188,100,2016-06-30 01:58:19.645,1467266299.64,1467266299.64
189,100,2016-06-30 01:58:19.652,1467266299.65,1467266299.65
190,100,2016-06-30 01:58:19.658,1467266299.66,1467266299.66
191,100,2016-06-30 01:58:20.679,1467266300.68,1467266300.68
192,100,2016-06-30 01:59:17.693,1467266357.69,1467266357.69
193,100,2016-06-30 01:59:17.890,1467266357.89,1467266357.89
194,100,2016-06-30 01:59:18.062,1467266358.06,1467266358.06
195,100,2016-06-30 01:59:18.083,1467266358.08,1467266358.08
196,100,2016-06-30 01:59:18.234,1467266358.23,1467266358.23
197,100,2016-06-30 01:59:18.250,1467266358.25,1467266358.25
198,100,2016-06-30 02:00:25.720,1467266425.72,1467266425.72
199,100,2016-06-30 02:00:25.896,1467266425.9,1467266425.9
200,100,2016-06-30 02:02:56.648,1467266576.65,1467266576.65
201,100,2016-06-30 02:02:56.733,1467266576.73,1467266576.73
202,100,2016-06-30 02:02:56.820,1467266576.82,1467266576.82
203,100,2016-06-30 02:02:56.850,1467266576.85,1467266576.85
204,100,2016-06-30 02:03:42.738,1467266622.74,1467266622.74
205,100,2016-06-30 02:03:42.853,1467266622.85,1467266622.85
206,100,2016-06-30 02:03:57.682,1467266637.68,1467266637.68
207,100,2016-06-30 02:03:58.369,1467266638.37,1467266638.37
208,100,2016-06-30 02:05:12.814,1467266712.81,1467266712.81
209,100,2016-06-30 02:05:14.732,1467266714.73,1467266714.73
210,100,2016-06-30 02:08:18.685,1467266898.68,1467266898.68
211,100,2016-06-30 02:08:18.705,1467266898.7,1467266898.7
212,100,2016-06-30 02:10:39.719,1467267039.72,1467267039.72
213,100,2016-06-30 02:10:39.864,1467267039.86,1467267039.86
214,100,2016-06-30 02:13:50.490,1467267230.49,1467267230.49
215,100,2016-06-30 02:13:52.388,1467267232.39,1467267232.39
216,100,2016-06-30 02:15:02.705,1467267302.7,1467267302.7
217,100,2016-06-30 02:15:02.855,1467267302.86,1467267302.86
218,100,2016-06-30 02:16:40.654,1467267400.65,1467267400.65
219,100,2016-06-30 02:16:40.802,1467267400.8,1467267400.8
220,100,2016-06-30 02:18:19.695,1467267499.69,1467267499.69
221,100,2016-06-30 02:18:19.720,1467267499.72,1467267499.72
