key,ts,value
battery_level,1453065423.624,100
battery_level,1453067539.528,99
battery_level,1453070124.414,96
battery_level,1453073398.333,91
battery_level,1453075263.690,88
battery_level,1453077339.226,86
battery_level,1453079185.914,84
battery_level,1453085129.973,79
battery_level,1453089503.219,77
battery_level,1453093979.626,73
battery_level,1453097264.641,70
battery_level,1453100918.050,67
battery_level,1453141985.581,57
battery_level,1453151784.230,46
