key,ts,value
battery_level,1453065423.624,100
battery_level,1453067539.528,100
battery_level,1453070124.414,94
battery_level,1453073398.333,87
battery_level,1453075263.690,81
battery_level,1453077339.226,77
battery_level,1453079185.914,73
battery_level,1453085129.973,65
battery_level,1453089503.219,59
battery_level,1453093979.626,52
battery_level,1453097264.641,48
battery_level,1453100918.050,43
battery_level,1453141985.581,0
battery_level,1453151784.230,0
