key,ts,value
battery_level,1453224143.777,100 #leave
battery_level,1453227977.321,97
battery_level,1453229930.297,95
battery_level,1453232808.197,92
battery_level,1453242976.720,79
battery_level,1453247620.197,73
battery_level,1453250166.338,70
battery_level,1453251857.780,68
battery_level,1453253738.573,66
battery_level,1453256398.568,63
battery_level,1453259842.858,59
battery_level,1453262725.175,56
battery_level,1453267882.757,51
