key,ts,value
battery_level,1453065423.624,100
battery_level,1453067539.528,99
battery_level,1453070124.414,95
battery_level,1453073398.333,91
battery_level,1453075263.690,89
battery_level,1453077339.226,84
battery_level,1453079185.914,82
battery_level,1453085129.973,77
battery_level,1453089503.219,74
battery_level,1453093979.626,69
battery_level,1453097264.641,62
battery_level,1453100918.050,58
battery_level,1453141985.581,16
battery_level,1453151784.230,16
battery_level,1453151784.230,4
