time,voltage,current
123,3.69584,0.0508646
124,3.69593,0.0503559
125,3.69596,0.0332362
126,3.69581,0.0274603
127,3.69568,0.0505972
128,3.6958,0.0277677
129,3.69607,0.0281687
130,3.69615,0.0295009
131,3.69613,0.0273514
132,3.69585,0.0275722
133,3.69576,0.0279225
134,3.69582,0.0275768
135,3.69573,0.0278442
136,3.69579,0.0280959
137,3.69576,0.0284082
138,3.69569,0.0281363
139,3.69574,0.0283935
140,3.69573,0.0282085
141,3.69577,0.0277769
142,3.69592,0.0283299
143,3.6958,0.0274162
144,3.69575,0.0271626
145,3.69603,0.0280855
146,3.69584,0.0287683
147,3.69604,0.222607
148,3.69599,0.140354
149,3.69564,0.0269546
150,3.69608,0.0265227
151,3.69606,0.0270687
152,3.69615,0.0264952
153,3.69582,0.0267647
154,3.69578,0.0268014
155,3.69575,0.027861
156,3.69584,0.0278053
157,3.69584,0.0280864
158,3.69565,0.0279717
159,3.69574,0.0262599
160,3.69582,0.0271262
161,3.69614,0.0266753
162,3.6958,0.0270565
163,3.69585,0.0270837
164,3.69572,0.0268968
165,3.69566,0.0273752
166,3.69573,0.0270501
167,3.69579,0.0497111
168,3.69588,0.0268907
169,3.69558,0.0273361
170,3.69586,0.027237
171,3.69591,0.0278246
172,3.69608,0.0269509
173,3.69566,0.0272192
174,3.69577,0.0275034
175,3.69589,0.0269846
176,3.69588,0.0266447
177,3.69579,0.0278659
178,3.69629,0.216417
179,3.69576,0.0512252
180,3.69593,0.0481253
181,3.69589,0.049296
182,3.69566,0.0334742
183,3.69588,0.0544726
184,3.69607,0.048244
185,3.6959,0.0514819
186,3.69612,0.0281256
187,3.69575,0.0273746
188,3.69577,0.0279072
189,3.69617,0.0263737
190,3.69582,0.0274523
191,3.69611,0.0272614
192,3.69573,0.0272923
193,3.69589,0.0272489
194,3.69623,0.0272746
195,3.69605,0.0503375
196,3.6959,0.0270767
197,3.69569,0.0274502
198,3.69575,0.0267689
199,3.69584,0.0271935
200,3.69564,0.027218
201,3.69583,0.0265181
202,3.69609,0.0272324
203,3.69579,0.0278491
204,3.69587,0.0284743
205,3.69572,0.0279977
206,3.69575,0.0267316
207,3.69602,0.0266096
208,3.69639,0.211919
209,3.69587,0.0274936
210,3.69588,0.0278708
211,3.69579,0.0277943
212,3.69583,0.0268916
213,3.69586,0.0275013
214,3.69608,0.0267885
215,3.69596,0.0274649
216,3.69586,0.0275875
217,3.69575,0.0266399
218,3.69573,0.0285223
219,3.69625,0.0265664
220,3.6958,0.0274951
221,3.6958,0.0276918
222,3.69577,0.0275857
223,3.69565,0.0274046
224,3.69561,0.0276105
225,3.6957,0.0278396
226,3.69583,0.0272452
227,3.69588,0.0264468
228,3.69575,0.0275325
229,3.69618,0.0266429
230,3.6958,0.027214
231,3.69565,0.0277004
232,3.69624,0.0275881
233,3.69568,0.0269886
234,3.69579,0.0272587
235,3.69586,0.0266518
236,3.69609,0.0265649
237,3.69568,0.0372446
238,3.69637,0.201409
239,3.6957,0.0788084
240,3.69585,0.0490038
241,3.69571,0.0495777
242,3.69588,0.0484807
243,3.69581,0.0486652
244,3.6958,0.0491806
245,3.69607,0.0328927
246,3.69573,0.0279274
247,3.69573,0.0283067
248,3.69584,0.0275661
249,3.6961,0.0280084
250,3.69617,0.0282562
251,3.69568,0.0281724
252,3.69588,0.0270504
253,3.69633,0.0280558
254,3.69615,0.0281675
255,3.69568,0.0279632
256,3.69579,0.0281782
257,3.69599,0.028243
258,3.69574,0.0283547
259,3.69583,0.0272045
260,3.69608,0.0458712
261,3.69596,0.0282611
262,3.69573,0.028243
263,3.69573,0.0280977
264,3.69583,0.0273101
265,3.6961,0.0279849
266,3.69579,0.0279362
267,3.69609,0.202063
268,3.69626,0.202738
269,3.69578,0.0270883
270,3.69579,0.0273657
271,3.69575,0.0273523
272,3.69579,0.0267567
273,3.69618,0.0272443
274,3.69622,0.0273501
275,3.69592,0.0273061
276,3.6958,0.0263924
277,3.69615,0.0270935
278,3.69592,0.0269057
279,3.69583,0.0280837
280,3.69576,0.02698
281,3.69597,0.026917
282,3.69617,0.0269815
283,3.6957,0.0276505
284,3.69572,0.0275242
285,3.69611,0.0275141
286,3.69614,0.0276478
287,3.6957,0.0275019
288,3.69576,0.0273162
289,3.69614,0.0271776
290,3.69577,0.0264306
291,3.69582,0.0276872
292,3.69577,0.027619
293,3.69573,0.0272009
294,3.69584,0.0272954
295,3.69593,0.027133
296,3.6961,0.0274453
297,3.69629,0.0276704
298,3.69616,0.20244
299,3.69564,0.073451
300,3.69574,0.0478849
301,3.69625,0.207249
302,3.69637,0.114029
303,3.69583,0.0673132
304,3.69586,0.1334
305,3.69573,0.0503437
306,3.69575,0.0277909
307,3.69579,0.0269011
308,3.69579,0.0270806
309,3.69577,0.0275444
310,3.69586,0.0275915
311,3.69621,0.029448
312,3.69584,0.0304131
313,3.69577,0.0295088
314,3.69579,0.0300567
315,3.69565,0.0292516
316,3.69566,0.0271492
317,3.69603,0.0271244
318,3.69616,0.0268323
319,3.6959,0.0277616
320,3.69585,0.0270446
321,3.69583,0.0296804
322,3.69572,0.027229
323,3.69612,0.0270782
324,3.69562,0.0274593
325,3.69623,0.383707
326,3.69631,0.301869
327,3.69644,0.436959
328,3.69653,0.296373
329,3.69617,0.375812
330,3.69605,0.566507
331,3.69641,0.727293
332,3.69629,0.575273
333,3.69629,0.61412
334,3.69607,0.573106
335,3.69608,0.584167
336,3.69623,0.591753
337,3.69656,0.422081
338,3.69633,0.650721
339,3.69613,0.591672
340,3.69623,0.588443
341,3.6965,0.589329
342,3.69625,0.581743
343,3.6963,0.756902
344,3.69621,0.406847
345,3.69616,0.30563
346,3.69606,0.214758
347,3.69615,0.251322
348,3.69632,0.267901
349,3.69615,0.481675
350,3.696,0.689207
351,3.69612,0.376897
352,3.69624,0.293779
353,3.69664,0.273637
354,3.69635,0.249704
355,3.69606,0.248272
356,3.69618,0.245682
357,3.69647,0.247987
358,3.69623,0.365435
359,3.69632,0.476827
360,3.69632,0.352173
361,3.69647,0.473079
362,3.69624,0.480772
363,3.69621,0.37491
364,3.69643,0.391874
365,3.69619,0.24805
366,3.69586,0.261667
367,3.69607,0.334434
368,3.69644,0.294058
369,3.69644,0.245985
370,3.69621,0.293719
371,3.69632,0.312984
372,3.69624,0.632772
373,3.696,0.51446
374,3.69591,0.648281
375,3.69602,0.270768
376,3.69635,0.656121
377,3.69605,0.250014
378,3.69616,0.246078
379,3.69616,0.444587
380,3.69625,0.28154
381,3.69621,0.353717
382,3.69631,0.391151
383,3.69637,0.398894
384,3.69654,0.378525
385,3.69617,0.511392
386,3.69598,0.427178
387,3.69634,0.2685
388,3.69582,0.116705
389,3.69583,0.115039
390,3.69562,0.028994
391,3.69575,0.0287352
392,3.69576,0.0282021
393,3.69574,0.0276573
394,3.69614,0.0281143
395,3.6957,0.0286548
396,3.69587,0.0282271
397,3.69581,0.0281449
398,3.69586,0.181705
399,3.69615,0.0486952
400,3.69585,0.0275955
401,3.69583,0.0274263
402,3.6961,0.0265732
403,3.69566,0.027831
404,3.69579,0.0266518
405,3.69616,0.0280779
406,3.69576,0.0266842
407,3.69592,0.0263324
408,3.69617,0.0266252
409,3.6961,0.0274202
410,3.69606,0.0267016
411,3.69616,0.0269635
412,3.69578,0.0279222
413,3.69569,0.0278478
414,3.69576,0.0301029
415,3.69611,0.0268274
416,3.69608,0.0273927
417,3.69575,0.0270302
418,3.69641,0.21928
419,3.69618,0.0577809
420,3.6961,0.0630667
421,3.69592,0.0497343
422,3.696,0.112224
423,3.69645,0.106819
424,3.69582,0.0493177
425,3.69607,0.0344227
426,3.69567,0.0282791
427,3.69563,0.0276695
428,3.69598,0.028203
429,3.69579,0.0282727
430,3.6956,0.028467
431,3.69566,0.0275918
432,3.696,0.0274603
433,3.69579,0.0273361
434,3.69614,0.0278692
435,3.69584,0.0286276
436,3.69587,0.0282804
437,3.69558,0.0283651
438,3.69575,0.0273214
439,3.69571,0.0279647
440,3.6959,0.0273336
441,3.69597,0.0279268
442,3.6958,0.0297009
443,3.69585,0.0269124
444,3.69579,0.0272354
445,3.69569,0.0272734
446,3.69616,0.0271186
447,3.69623,0.0274918
448,3.69592,0.052569
449,3.69579,0.0277515
450,3.69582,0.0269831
451,3.69583,0.0271889
452,3.69578,0.0272761
453,3.69561,0.0273248
454,3.69571,0.0271957
455,3.69569,0.0275536
456,3.69584,0.0275581
457,3.69585,0.0275848
458,3.69574,0.0272746
459,3.69566,0.027084
460,3.69585,0.0273829
461,3.69609,0.0274881
462,3.69616,0.0272718
463,3.69575,0.0270883
464,3.69578,0.0272464
465,3.6958,0.0461128
466,3.69582,0.0271008
467,3.69571,0.0277701
468,3.69573,0.0271125
469,3.69577,0.0264459
470,3.69573,0.0268463
471,3.69611,0.0272345
472,3.69574,0.0266662
473,3.69582,0.0273593
474,3.69593,0.0276872
475,3.69576,0.0276138
476,3.69561,0.0268439
477,3.69604,0.0277496
478,3.6959,0.143507
479,3.69583,0.0904535
480,3.69584,0.0625287
481,3.69565,0.0486784
482,3.69576,0.0337241
483,3.69578,0.0507832
484,3.69574,0.0492593
485,3.69587,0.0332943
486,3.69572,0.0271978
487,3.69574,0.0273813
488,3.69574,0.0271577
489,3.69579,0.0279824
490,3.69575,0.0278179
491,3.69579,0.0272633
492,3.69576,0.0276028
493,3.69565,0.0497836
494,3.69568,0.0277166
495,3.69571,0.0262969
496,3.69614,0.0271926
497,3.69595,0.106928
498,3.69584,0.0277704
499,3.69608,0.0276713
500,3.69576,0.0270972
501,3.69602,0.0267848
502,3.69618,0.0264682
503,3.69587,0.0277683
504,3.69622,0.0273517
505,3.69584,0.0278723
506,3.69576,0.0270409
507,3.69614,0.0729386
508,3.69595,0.11947
509,3.69577,0.0278264
510,3.69573,0.0274753
511,3.69567,0.0276618
512,3.69588,0.0272642
513,3.6957,0.0272446
514,3.69571,0.0270078
515,3.69565,0.0273682
516,3.69606,0.0276781
517,3.6958,0.0271712
518,3.6959,0.027434
519,3.69579,0.0272639
520,3.69587,0.0277304
521,3.69564,0.0273217
522,3.69582,0.0277438
523,3.69568,0.0277371
524,3.69567,0.0277729
525,3.6957,0.0269558
526,3.69561,0.0271749
527,3.69569,0.0272474
528,3.69586,0.0280066
529,3.69572,0.0276921
530,3.69568,0.0266622
531,3.69589,0.0279056
532,3.6959,0.0274765
533,3.69586,0.0274961
534,3.69582,0.0265178
535,3.69602,0.0404375
536,3.69597,0.0274655
537,3.69572,0.0928606
538,3.69594,0.216076
539,3.69579,0.0749306
540,3.69601,0.108434
541,3.69591,0.0804902
542,3.6961,0.1075
543,3.69588,0.195895
544,3.69605,0.142507
545,3.69577,0.0344087
546,3.69573,0.0281571
547,3.69581,0.0276964
548,3.69617,0.0271351
549,3.69577,0.0270969
550,3.69589,0.0281822
551,3.69615,0.027957
552,3.69591,0.0280448
553,3.69578,0.0279365
554,3.69567,0.0277163
555,3.69572,0.0283143
556,3.69578,0.0272214
557,3.69563,0.0276732
558,3.69626,0.0285162
559,3.69574,0.0279742
560,3.69575,0.0276875
561,3.69571,0.0272009
562,3.69569,0.0284633
563,3.69578,0.0278488
564,3.6959,0.0279674
565,3.69573,0.0279974
566,3.69586,0.0267888
567,3.69569,0.0931142
568,3.69582,0.0265095
569,3.6959,0.0266068
570,3.69627,0.0271522
571,3.69586,0.0265414
572,3.69581,0.0275487
573,3.69574,0.0266007
574,3.69579,0.0270455
575,3.69574,0.026501
576,3.69596,0.0275548
577,3.69579,0.0275838
578,3.69574,0.0277539
579,3.69607,0.0273257
580,3.69604,0.0267105
581,3.69573,0.0271268
582,3.69568,0.0278114
583,3.69575,0.0278778
584,3.69568,0.026742
585,3.69602,0.0276466
586,3.69576,0.0387206
587,3.69574,0.0266243
588,3.6961,0.0272724
589,3.69571,0.0272275
590,3.69604,0.0276227
591,3.69603,0.0273605
592,3.69581,0.027504
593,3.6957,0.0273615
594,3.69577,0.0264536
595,3.69605,0.0273263
596,3.69607,0.0268604
597,3.69571,0.165376
598,3.69585,0.105853
599,3.6961,0.0484339
600,3.69571,0.0539569
601,3.69575,0.0534298
602,3.6962,0.0481599
603,3.69608,0.061254
604,3.69606,0.105263
605,3.69586,0.0332732
606,3.69574,0.0282611
607,3.69561,0.0272945
608,3.69612,0.0273266
609,3.69583,0.0275909
610,3.69606,0.0274541
611,3.69571,0.0276524
612,3.69582,0.0274768
613,3.69606,0.0270479
614,3.69599,0.0479641
615,3.69617,0.0276655
616,3.69568,0.0274107
617,3.69611,0.0272113
618,3.69615,0.0266191
619,3.69588,0.027255
620,3.69613,0.0271229
621,3.6959,0.0271342
622,3.69579,0.0263181
623,3.69575,0.0273257
624,3.69601,0.0276741
625,3.69576,0.0272461
626,3.69579,0.0268344
627,3.69586,0.187908
628,3.69587,0.0267328
629,3.69615,0.0266937
630,3.69612,0.0275468
631,3.69576,0.0278671
632,3.69582,0.0275811
633,3.69572,0.0267751
634,3.696,0.0262954
635,3.69579,0.0275814
636,3.69568,0.0266784
637,3.69591,0.027835
638,3.69581,0.0277815
639,3.69602,0.0269721
640,3.69586,0.0267289
641,3.69601,0.0271528
642,3.69566,0.0271519
643,3.69598,0.0273104
644,3.69572,0.0271372
645,3.69581,0.0265001
646,3.6959,0.0271831
647,3.69614,0.0272884
648,3.69608,0.0274327
649,3.69588,0.0268001
650,3.69568,0.0272486
651,3.69573,0.0274434
652,3.69579,0.0274382
653,3.69579,0.027211
654,3.69588,0.0272045
655,3.6958,0.0268289
656,3.69598,0.0503599
657,3.69611,0.243952
658,3.69646,0.119286
659,3.69583,0.0630395
660,3.69584,0.0608689
661,3.69578,0.0398181
662,3.69585,0.106989
663,3.69576,0.0547904
664,3.69594,0.110533
665,3.69588,0.0340541
666,3.6958,0.0284541
667,3.69603,0.0283382
668,3.69576,0.0284361
669,3.69619,0.0273159
670,3.69614,0.0272792
671,3.6962,0.0277824
672,3.69571,0.0283437
673,3.69578,0.0277958
674,3.69579,0.028508
675,3.69577,0.0274905
676,3.69617,0.0273422
677,3.69609,0.0275334
678,3.69577,0.0285419
679,3.69604,0.0278579
680,3.69568,0.0283232
681,3.69579,0.0281314
682,3.69574,0.0282284
683,3.69587,0.0276462
684,3.6958,0.0301766
685,3.69615,0.0270225
686,3.69605,0.0271137
687,3.6965,0.215105
688,3.69596,0.0277383
689,3.69572,0.0278796
690,3.69563,0.0272452
691,3.69582,0.0271278
692,3.69573,0.0271535
693,3.69573,0.0271825
694,3.69581,0.0276582
695,3.69573,0.0279837
696,3.69582,0.0282639
697,3.69588,0.0276603
698,3.69586,0.0269087
699,3.69574,0.0279341
700,3.69577,0.0282461
701,3.69571,0.0276102
702,3.69565,0.0277564
703,3.69609,0.0264306
704,3.69608,0.0271235
705,3.69629,0.238573
706,3.696,0.444555
707,3.69614,0.335604
708,3.69641,0.286967
709,3.69675,0.268594
710,3.69588,0.708436
711,3.69637,0.365857
712,3.69636,0.359078
713,3.69678,0.314383
714,3.69632,0.300248
715,3.69629,0.287805
716,3.6964,0.558821
717,3.69606,0.278989
718,3.69621,0.357052
719,3.6961,0.659726
720,3.69618,0.718786
721,3.69618,0.478691
722,3.69632,0.253924
723,3.69663,0.390025
724,3.69638,0.331364
725,3.69639,0.284605
726,3.69646,0.286154
727,3.69621,0.247012
728,3.69605,0.361059
729,3.69592,0.249329
730,3.69626,0.247006
731,3.69642,0.252842
732,3.69677,0.249895
733,3.69641,0.306852
734,3.6967,0.297504
735,3.69633,0.343593
736,3.69618,0.297785
737,3.6958,0.605148
738,3.69607,0.450076
739,3.69611,0.251953
740,3.69634,0.506567
741,3.69618,0.250066
742,3.69641,0.272834
743,3.69667,0.270449
744,3.69614,0.325195
745,3.69634,0.559366
746,3.69615,0.300947
747,3.69623,0.41027
748,3.69607,0.253993
749,3.696,0.266462
750,3.69587,0.546186
751,3.69617,0.272455
752,3.69597,0.517501
753,3.69584,0.343395
754,3.69593,0.115683
755,3.69586,0.111063
756,3.69592,0.121801
757,3.6958,0.0278934
758,3.69614,0.0282063
759,3.69584,0.0275695
760,3.6957,0.0284602
761,3.69581,0.0281525
762,3.69604,0.0282293
763,3.69591,0.0509665
764,3.69598,0.0287202
765,3.69564,0.0286728
766,3.6958,0.0283217
767,3.69604,0.0283786
768,3.69606,0.027366
769,3.69591,0.0287297
770,3.69571,0.0288071
771,3.69592,0.0280987
772,3.69576,0.0282354
773,3.69572,0.0281632
774,3.69606,0.0282437
775,3.69577,0.0286881
776,3.69574,0.0283633
777,3.69596,0.0276514
778,3.69565,0.0282538
779,3.69577,0.0285104
780,3.69573,0.0285049
781,3.69571,0.0285523
782,3.69577,0.0284835
783,3.69578,0.0283082
784,3.6958,0.0281274
785,3.69577,0.0285569
786,3.69568,0.028671
787,3.69581,0.0282378
788,3.69584,0.0280378
789,3.69613,0.0274535
790,3.69597,0.0276505
791,3.69601,0.0279895
792,3.69571,0.0286673
793,3.69573,0.02766
794,3.69612,0.0282544
795,3.69628,0.201781
796,3.69578,0.0274156
797,3.69583,0.0280387
798,3.69566,0.0274639
799,3.69605,0.0271883
800,3.69586,0.0271813
801,3.69579,0.0275716
802,3.69576,0.0276202
803,3.69603,0.0265827
804,3.69583,0.0269552
805,3.69582,0.0277533
806,3.69581,0.0277132
807,3.69585,0.0275499
808,3.69574,0.0273709
809,3.69604,0.027229
810,3.69582,0.0271522
811,3.6961,0.0265811
812,3.69574,0.0264979
813,3.69581,0.0266016
814,3.69568,0.0271935
815,3.69587,0.0277243
816,3.69607,0.0267068
817,3.69612,0.0266319
818,3.69568,0.026787
819,3.69576,0.0499594
820,3.69584,0.0272587
821,3.69564,0.0272715
822,3.69583,0.0275239
823,3.69598,0.0268338
824,3.6958,0.0269528
825,3.69616,0.0269347
826,3.69619,0.0266298
827,3.69569,0.0273933
828,3.6956,0.0276894
829,3.69586,0.0277383
830,3.69572,0.0272957
831,3.69568,0.0268751
832,3.69569,0.0262713
833,3.6958,0.0263701
834,3.6958,0.0269577
835,3.69582,0.0274951
836,3.69579,0.0271825
837,3.6957,0.0281553
838,3.69579,0.0273556
839,3.69586,0.0272538
840,3.69571,0.0271847
841,3.69596,0.0266992
842,3.69594,0.0269344
843,3.69585,0.026612
844,3.69578,0.0278252
845,3.69578,0.027957
846,3.69583,0.0272449
847,3.69609,0.0273416
848,3.69579,0.0268583
849,3.69574,0.0273113
850,3.69595,0.0266395
851,3.69585,0.027374
852,3.69584,0.0275016
853,3.69601,0.0274389
854,3.69613,0.0272602
855,3.69616,0.0276903
856,3.69568,0.0273728
857,3.69579,0.026612
858,3.69564,0.0271103
859,3.69605,0.0269577
860,3.69574,0.0276983
861,3.69569,0.0272749
862,3.69615,0.0267405
863,3.69616,0.027538
864,3.69577,0.0279965
865,3.69608,0.0271229
866,3.69589,0.027887
867,3.69606,0.027589
868,3.69581,0.0271941
869,3.69571,0.0274165
870,3.69578,0.0463343
871,3.69579,0.0273997
872,3.69575,0.0276768
873,3.69593,0.345271
874,3.69571,0.0272819
875,3.69604,0.0279671
876,3.69574,0.0277879
877,3.69572,0.0274434
878,3.69613,0.0271795
879,3.69623,0.026564
880,3.69564,0.0276007
881,3.69564,0.0276958
882,3.69585,0.0276086
883,3.69572,0.0275432
884,3.6957,0.0275061
885,3.69615,0.0271902
886,3.69593,0.0267374
887,3.69573,0.0271541
888,3.69603,0.0266928
889,3.69584,0.0288919
890,3.69573,0.0272489
891,3.69583,0.0270559
892,3.69579,0.0271755
893,3.69584,0.0280173
894,3.69586,0.0277086
895,3.69591,0.0271134
896,3.69576,0.087245
897,3.69598,0.0270516
898,3.69584,0.0264312
899,3.6957,0.0269806
900,3.69609,0.0269106
901,3.69627,0.0270926
902,3.69575,0.0274343
903,3.69566,0.0284761
904,3.69617,0.0264422
905,3.69618,0.0275444
906,3.69576,0.0265912
907,3.69596,0.027344
908,3.69587,0.0273795
909,3.69608,0.0276478
910,3.69572,0.0274306
911,3.69607,0.027274
912,3.69631,0.0272238
913,3.69613,0.0273125
914,3.69574,0.0272137
915,3.69604,0.0273556
916,3.69574,0.0264906
917,3.69575,0.0267182
918,3.69587,0.0272467
919,3.69578,0.0271577
920,3.69574,0.0268956
921,3.69576,0.0271192
922,3.69564,0.0273627
923,3.69576,0.0281602
924,3.69571,0.0274685
925,3.69615,0.0276285
926,3.69576,0.0273924
927,3.69588,0.0269372
928,3.69569,0.0279047
929,3.69617,0.0266867
930,3.69598,0.0270283
931,3.69568,0.0267683
932,3.69622,0.0276888
933,3.69578,0.0276811
934,3.69577,0.0277056
935,3.69575,0.0269448
936,3.69619,0.0274691
937,3.69576,0.0273633
938,3.69576,0.0275205
939,3.69596,0.027218
940,3.69577,0.0497193
941,3.69572,0.0276915
942,3.69624,0.201973
943,3.6961,0.0282749
944,3.69574,0.027151
945,3.69613,0.0274508
946,3.69568,0.0271473
947,3.6956,0.0283339
948,3.69563,0.0277515
949,3.69577,0.0277524
950,3.69572,0.027824
951,3.69586,0.027604
952,3.69585,0.0279301
953,3.69568,0.0278772
954,3.69581,0.0500283
955,3.69589,0.0282871
956,3.69577,0.0284223
957,3.69574,0.0280721
958,3.69582,0.0281852
959,3.69571,0.0281023
960,3.69581,0.0274073
961,3.69579,0.0281265
962,3.69589,0.0271421
963,3.69562,0.0279616
964,3.69582,0.0282932
965,3.69571,0.0280014
966,3.69574,0.027854
967,3.69618,0.0271275
968,3.69584,0.0349926
969,3.6957,0.027824
970,3.69581,0.0275117
971,3.69571,0.0283149
972,3.69619,0.0280249
973,3.69588,0.0273743
974,3.69592,0.0278221
975,3.69606,0.0274389
976,3.69609,0.02724
977,3.69618,0.0279895
978,3.69574,0.0281742
979,3.69596,0.0272575
980,3.69582,0.0276004
981,3.69591,0.028184
982,3.69596,0.027876
983,3.69578,0.0285122
984,3.69554,0.0277386
985,3.69565,0.0278151
986,3.69586,0.0278506
987,3.69581,0.0283997
988,3.69579,0.0283749
989,3.69591,0.0279485
990,3.69581,0.0280375
991,3.69616,0.0279616
992,3.69609,0.0280711
993,3.69619,0.0272226
994,3.69574,0.028088
995,3.6958,0.0272415
996,3.69581,0.0271424
997,3.69611,0.0272807
998,3.69584,0.0270363
999,3.6958,0.0275921
1000,3.6961,0.0278096
1001,3.69582,0.0280048
1002,3.69618,0.027032
1003,3.69577,0.0284911
1004,3.69574,0.0278769
1005,3.69613,0.027906
1006,3.69613,0.027512
1007,3.69624,0.0275031
1008,3.69609,0.0272786
1009,3.69575,0.0286331
1010,3.69584,0.0342921
1011,3.69584,0.0284529
1012,3.69573,0.0279417
1013,3.69581,0.0278527
1014,3.69582,0.028102
1015,3.69565,0.0276866
1016,3.69568,0.0277028
1017,3.69575,0.0278579
1018,3.69583,0.02808
1019,3.69583,0.0461434
1020,3.69595,0.0273853
1021,3.69598,0.0273006
1022,3.69621,0.0273471
1023,3.69623,0.0278365
1024,3.6957,0.0283094
1025,3.69574,0.0272718
1026,3.69617,0.0270351
1027,3.69577,0.0276576
1028,3.69616,0.0281351
1029,3.69574,0.0282981
1030,3.69613,0.0283691
1031,3.69589,0.0278038
1032,3.69607,0.0281042
1033,3.69603,0.0279093
1034,3.69582,0.0277258
1035,3.6959,0.027136
1036,3.69616,0.0276652
1037,3.69615,0.0283419
1038,3.69576,0.0281091
1039,3.69586,0.0278163
1040,3.69579,0.0284168
1041,3.6957,0.0278689
1042,3.69575,0.0283779
1043,3.69615,0.027916
1044,3.69577,0.0277992
1045,3.69582,0.0283749
1046,3.696,0.027318
1047,3.69614,0.0277665
1048,3.69583,0.0272932
1049,3.69567,0.0280901
1050,3.69592,0.0277123
1051,3.69578,0.0286545
1052,3.69612,0.0279993
1053,3.69581,0.0280454
1054,3.69602,0.0271018
1055,3.69575,0.0283519
1056,3.69574,0.0284884
1057,3.69571,0.0271544
1058,3.69615,0.0271137
1059,3.69579,0.0277827
1060,3.69585,0.0282229
1061,3.69614,0.0467616
1062,3.69593,0.0280002
1063,3.69591,0.0280045
1064,3.69628,0.0278689
1065,3.69574,0.0276493
1066,3.69578,0.0280002
1067,3.69587,0.0278524
1068,3.6958,0.0278763
1069,3.69609,0.028195
1070,3.6959,0.0279503
1071,3.69578,0.0278472
1072,3.69579,0.0278674
1073,3.69574,0.0272474
1074,3.69573,0.0281953
1075,3.69581,0.0279173
1076,3.69617,0.0279491
1077,3.69594,0.0278634
1078,3.69578,0.0268922
1079,3.69582,0.0277977
1080,3.69588,0.0289264
1081,3.69605,0.0282828
1082,3.69568,0.0278408
1083,3.69564,0.0291204
1084,3.69583,0.0281439
1085,3.69587,0.0276787
1086,3.69595,0.0270635
