time,voltage,current
86,3.69581,0.0280732
87,3.69565,0.027552
88,3.69617,0.0279677
89,3.69576,0.0281231
90,3.69589,0.0279714
91,3.69606,0.0277943
92,3.69586,0.0275239
93,3.69595,0.0277309
94,3.69612,0.0280757
95,3.69595,0.0274321
96,3.69578,0.0277872
97,3.69581,0.0271302
98,3.69575,0.0283492
99,3.6958,0.0280888
100,3.69584,0.0280644
101,3.69584,0.0281922
102,3.69591,0.0277646
103,3.69586,0.0280405
104,3.69579,0.0285036
105,3.69563,0.0273862
106,3.69585,0.0279683
107,3.69588,0.0277937
108,3.69578,0.0344716
109,3.69595,0.0281139
110,3.6957,0.0271231
111,3.69585,0.0282987
112,3.6958,0.0282715
113,3.69579,0.0266664
114,3.69577,0.0276875
115,3.69581,0.0272173
116,3.69593,0.0282467
117,3.69596,0.0279702
118,3.69605,0.0280628
119,3.6959,0.0283011
120,3.69575,0.0283173
121,3.69589,0.0278047
122,3.69578,0.0283372
123,3.6959,0.028351
124,3.69589,0.0279032
125,3.69611,0.0281314
126,3.69608,0.0272645
127,3.6957,0.0285688
128,3.69619,0.0278808
129,3.696,0.0282975
130,3.69593,0.028184
131,3.69597,0.027686
132,3.69576,0.0282868
133,3.69572,0.0277738
134,3.69567,0.0280891
135,3.69565,0.028188
136,3.69579,0.0471247
137,3.6957,0.0270335
138,3.69589,0.0285544
139,3.69618,0.0273155
140,3.69614,0.0276208
141,3.69576,0.028362
142,3.69577,0.0277866
143,3.69584,0.0281644
144,3.69575,0.0279671
145,3.6958,0.0272871
146,3.69592,0.0278114
147,3.69619,0.0277603
148,3.69617,0.0273917
149,3.69582,0.0278533
150,3.69576,0.0269237
151,3.69585,0.0285789
152,3.69589,0.0277976
153,3.69576,0.0283745
154,3.69564,0.02685
155,3.69586,0.0271029
156,3.69623,0.0274003
157,3.6959,0.0269668
158,3.69607,0.0275979
159,3.69595,0.0277514
160,3.69581,0.0278175
161,3.6958,0.0284406
162,3.69585,0.0279928
163,3.69616,0.0271871
164,3.69575,0.0280433
165,3.69589,0.0280647
166,3.69579,0.0283247
167,3.69619,0.0279497
168,3.69603,0.0278141
169,3.69577,0.0281647
170,3.69586,0.0277765
171,3.69573,0.0275752
172,3.69609,0.0270742
173,3.69617,0.0282589
174,3.69572,0.0278533
175,3.69603,0.0273437
176,3.69569,0.0279041
177,3.69577,0.0283828
178,3.69587,0.037199
179,3.69576,0.0272002
180,3.69613,0.0276988
181,3.69569,0.0286358
182,3.69568,0.0281259
183,3.69583,0.027879
184,3.69596,0.0279671
185,3.69585,0.0281846
186,3.69578,0.0282045
187,3.69573,0.0281717
188,3.69582,0.028522
189,3.6958,0.0283311
190,3.69587,0.0269423
191,3.69586,0.0269861
192,3.69616,0.0275547
193,3.69587,0.0271586
194,3.69595,0.0277435
195,3.69575,0.027396
196,3.69612,0.0279827
197,3.69615,0.0272739
198,3.69605,0.0271813
199,3.69571,0.0273498
200,3.6961,0.027099
201,3.69606,0.0272189
202,3.69612,0.0283733
203,3.69579,0.0277802
204,3.6959,0.0266288
205,3.69609,0.0268919
206,3.69582,0.0306385
207,3.69579,0.0288074
208,3.69609,0.0277973
209,3.69578,0.0278619
210,3.69587,0.0275355
211,3.69582,0.028489
212,3.69578,0.0282531
213,3.69592,0.027771
214,3.6961,0.0272388
215,3.69581,0.0278808
216,3.69568,0.0283577
217,3.69585,0.0284373
218,3.69611,0.0279723
219,3.69611,0.0276165
220,3.6961,0.0285006
221,3.69577,0.0277646
222,3.69587,0.0270408
223,3.69616,0.026924
224,3.69575,0.0283473
225,3.69574,0.0280292
226,3.69618,0.0280304
227,3.69599,0.027939
228,3.69607,0.0280839
229,3.69622,0.0269904
230,3.69616,0.0277053
231,3.69612,0.0269622
232,3.69616,0.027035
233,3.69591,0.0276835
234,3.69599,0.0271036
235,3.69577,0.0279377
236,3.69583,0.0278671
237,3.6958,0.0282907
238,3.69597,0.0279622
239,3.69571,0.0269742
240,3.69583,0.0279133
241,3.69609,0.0280148
242,3.69593,0.0282237
243,3.69601,0.0270256
244,3.69623,0.027864
245,3.69586,0.0277845
246,3.69659,0.202802
247,3.69578,0.0791017
248,3.69604,0.0485266
249,3.69574,0.0272568
250,3.69614,0.0265245
251,3.69603,0.0263951
252,3.69636,0.0271442
253,3.69619,0.02711
254,3.69594,0.026972
255,3.69587,0.0270249
256,3.6958,0.0267301
257,3.69584,0.0265116
258,3.6959,0.0274755
259,3.69572,0.0279341
260,3.69572,0.0263581
261,3.6959,0.0272195
262,3.69572,0.0284397
263,3.69579,0.0276961
264,3.69592,0.027154
265,3.69596,0.0291711
266,3.69583,0.0278808
267,3.69577,0.0287236
268,3.69579,0.0291534
269,3.69593,0.0293167
270,3.69586,0.0265866
271,3.69577,0.0276737
272,3.69618,0.0268714
273,3.69575,0.0278346
274,3.69613,0.207755
275,3.69584,0.0279331
276,3.6962,0.0303864
277,3.69575,0.0305537
278,3.69593,0.0294843
279,3.6958,0.0265049
280,3.69579,0.0263437
281,3.69614,0.0275814
282,3.69613,0.0273926
283,3.69567,0.027485
284,3.69579,0.0271702
285,3.69595,0.0498297
286,3.69585,0.026534
287,3.69592,0.0273177
288,3.69576,0.028199
289,3.69627,0.0280157
290,3.69579,0.0268282
291,3.6958,0.0274584
292,3.69625,0.0263195
293,3.69578,0.0276603
294,3.69581,0.0274529
295,3.69595,0.0266692
296,3.69589,0.0272574
297,3.69633,0.0265508
298,3.69592,0.0263143
299,3.69587,0.0263816
300,3.69623,0.0275364
301,3.69581,0.0277979
302,3.69573,0.0268604
303,3.69579,0.0271987
304,3.69575,0.0270185
305,3.69568,0.0277814
306,3.69578,0.0273385
307,3.69575,0.0277417
308,3.69576,0.02715
309,3.69594,0.0277459
310,3.69607,0.0264933
311,3.69568,0.026077
312,3.69571,0.0263489
313,3.69591,0.027745
314,3.69589,0.0265386
315,3.69607,0.0274195
316,3.69582,0.0267918
317,3.69585,0.0278031
318,3.69619,0.0266621
319,3.69577,0.0264707
320,3.69577,0.026389
321,3.69584,0.0273183
322,3.69612,0.0266224
323,3.6959,0.0264006
324,3.69603,0.0271996
325,3.69602,0.0271718
326,3.69578,0.0272036
327,3.69613,0.039852
328,3.69608,0.0265866
329,3.69615,0.0264336
330,3.69582,0.0274581
331,3.69568,0.0263275
332,3.69587,0.0265747
333,3.69576,0.0280402
334,3.69578,0.0279276
335,3.69572,0.026839
336,3.69567,0.027912
337,3.69564,0.0273926
338,3.69568,0.0268946
339,3.69562,0.0272608
340,3.69584,0.0270699
341,3.6959,0.027337
342,3.69572,0.0276725
343,3.69583,0.027708
344,3.69585,0.0276227
345,3.6958,0.0281503
346,3.69585,0.0276098
347,3.69579,0.0263257
348,3.69594,0.02786
349,3.69572,0.0276156
350,3.69587,0.0270543
351,3.69584,0.0275324
352,3.69585,0.0275061
353,3.6958,0.0277
354,3.69576,0.027975
355,3.69584,0.027377
356,3.69583,0.0275697
357,3.69608,0.0273235
358,3.69577,0.0272715
359,3.69582,0.0272993
360,3.69604,0.0270121
361,3.69569,0.0275749
362,3.69579,0.0276688
363,3.69614,0.0273654
364,3.69594,0.0265783
365,3.69616,0.0275538
366,3.69605,0.0264453
367,3.69611,0.0265168
368,3.69587,0.027519
369,3.69586,0.0394158
370,3.69581,0.0277918
371,3.69567,0.0267857
372,3.69587,0.027619
373,3.69637,0.0265646
374,3.69581,0.0265132
375,3.69584,0.0269319
376,3.69603,0.0270093
377,3.69577,0.0275315
378,3.69589,0.0270271
379,3.69586,0.0262669
380,3.69569,0.0264336
381,3.69615,0.0274165
382,3.696,0.0273688
383,3.69615,0.0272164
384,3.69578,0.0273789
385,3.6957,0.027217
386,3.69586,0.0269931
387,3.6957,0.0276979
388,3.69583,0.0267145
389,3.69584,0.027106
390,3.69582,0.0263471
391,3.69587,0.0275214
392,3.69582,0.0279044
393,3.6957,0.0279178
394,3.69612,0.0271965
395,3.69589,0.0269179
396,3.69576,0.0275624
397,3.69578,0.0272204
398,3.69579,0.0269739
399,3.69588,0.0262214
400,3.6961,0.0271553
401,3.6957,0.0270941
402,3.69562,0.0272917
403,3.6961,0.0274517
404,3.69583,0.0267242
405,3.69612,0.027429
406,3.69583,0.0269319
407,3.69576,0.0265227
408,3.69586,0.0269576
409,3.69572,0.0271965
410,3.69574,0.0265744
411,3.69618,0.026653
412,3.69572,0.0273324
413,3.69572,0.0267949
414,3.69589,0.0274673
415,3.69618,0.0271231
416,3.69574,0.0276952
417,3.69608,0.0266796
418,3.69582,0.0275165
419,3.69574,0.0273406
420,3.69586,0.0406779
421,3.69607,0.0272791
422,3.69582,0.0273036
423,3.6957,0.0264603
424,3.69588,0.0273299
425,3.69595,0.0278769
426,3.69592,0.0274462
427,3.69577,0.0269784
428,3.69616,0.026812
429,3.69609,0.0262189
430,3.69578,0.026281
431,3.69582,0.0272797
432,3.69575,0.0277276
433,3.69572,0.0275495
434,3.6962,0.0277621
435,3.69621,0.0270962
436,3.69619,0.0266095
437,3.69564,0.0278062
438,3.69612,0.0274101
439,3.69571,0.0270118
440,3.69571,0.0281329
441,3.6961,0.0274703
442,3.69576,0.0278249
443,3.69578,0.0267561
444,3.6957,0.0277478
445,3.69578,0.0271969
446,3.69568,0.027418
447,3.69576,0.0263975
448,3.69618,0.0263795
449,3.69574,0.0270935
450,3.69572,0.0273033
451,3.69589,0.0268065
452,3.69584,0.0272482
453,3.69557,0.0264725
454,3.69574,0.0266098
455,3.69573,0.026753
456,3.69583,0.0273694
457,3.69576,0.0273749
458,3.69615,0.0263945
459,3.69605,0.0273666
460,3.69624,0.0273152
461,3.69604,0.0274532
462,3.69593,0.027013
463,3.69607,0.0268671
464,3.69612,0.0276536
465,3.69579,0.0276205
466,3.69581,0.0270632
467,3.69576,0.0265205
468,3.69583,0.0270167
469,3.6961,0.0264737
470,3.69572,0.0275814
471,3.69573,0.0267515
472,3.69567,0.0277095
473,3.69572,0.0277615
474,3.69597,0.0265728
475,3.69582,0.0275135
476,3.69576,0.0274266
477,3.69577,0.0271494
478,3.69575,0.0265609
479,3.69577,0.027043
480,3.69587,0.0271455
481,3.69584,0.0269873
482,3.6961,0.0266196
483,3.69579,0.0279286
484,3.69621,0.02747
485,3.69605,0.0264459
486,3.69593,0.0280044
487,3.69583,0.026273
488,3.69581,0.0272537
489,3.6957,0.0276098
490,3.69581,0.0510414
491,3.69576,0.0270953
492,3.69614,0.0262727
493,3.69609,0.0274165
494,3.69592,0.0273379
495,3.69607,0.0265049
496,3.69585,0.0273654
497,3.69572,0.0271681
498,3.69611,0.0270497
499,3.69592,0.0275872
500,3.69577,0.0273841
501,3.69587,0.0272617
502,3.69593,0.0276762
503,3.69621,0.0273275
504,3.69578,0.0271819
505,3.69576,0.0265214
506,3.6961,0.0264239
507,3.69607,0.0268435
508,3.69584,0.026902
509,3.69579,0.0266294
510,3.69578,0.026367
511,3.69567,0.0264786
512,3.69606,0.027047
513,3.69598,0.0279576
514,3.69567,0.0264266
515,3.69615,0.0265545
516,3.69602,0.0275165
517,3.69578,0.0270347
518,3.69581,0.0303231
519,3.69586,0.0272654
520,3.69589,0.0279148
521,3.69603,0.0263719
522,3.69615,0.0273611
523,3.69625,0.0265462
524,3.69604,0.0273009
525,3.69585,0.0263223
526,3.69611,0.0262795
527,3.69625,0.0274287
528,3.69617,0.0268218
529,3.69616,0.0274287
530,3.69577,0.027295
531,3.69581,0.0277065
532,3.69574,0.0275009
533,3.69613,0.0266765
534,3.69584,0.0272547
535,3.69571,0.0271999
536,3.69582,0.0269983
537,3.69588,0.0270708
538,3.69586,0.0262272
539,3.69585,0.0266303
540,3.69577,0.0271219
541,3.69575,0.0275774
542,3.696,0.0273709
543,3.69584,0.0273076
544,3.69571,0.0270075
545,3.69583,0.0269127
546,3.69624,0.0273232
547,3.69578,0.027199
548,3.69575,0.0274801
549,3.69573,0.027363
550,3.69592,0.0272173
551,3.6958,0.0281249
552,3.69614,0.0277358
553,3.6961,0.0274966
554,3.69588,0.0278383
555,3.69581,0.0279255
556,3.6958,0.0274174
557,3.69589,0.027192
558,3.69619,0.0264281
559,3.6959,0.0276792
560,3.69572,0.0290512
561,3.69585,0.0271632
562,3.69616,0.0270828
563,3.69584,0.0277417
564,3.6961,0.0272519
565,3.69576,0.0277196
566,3.69564,0.0265786
567,3.69585,0.0274507
568,3.69612,0.0265988
569,3.69586,0.0276679
570,3.69576,0.0266946
571,3.69567,0.0279359
572,3.6958,0.0271913
573,3.69575,0.0272605
574,3.69627,0.0262082
575,3.69571,0.0276688
576,3.6958,0.0272923
577,3.69592,0.0266652
578,3.69579,0.0268454
579,3.69581,0.0273697
580,3.69581,0.0279472
581,3.69622,0.0272941
582,3.69587,0.0268209
583,3.69605,0.0272534
584,3.69583,0.0272687
585,3.69588,0.0270393
586,3.69609,0.0277465
587,3.69568,0.0273229
588,3.69601,0.0269029
589,3.69627,0.0261758
590,3.69613,0.0265324
591,3.69614,0.0273204
592,3.69613,0.0261544
593,3.6958,0.0266897
594,3.69612,0.027347
595,3.69582,0.0274605
596,3.69612,0.0269989
597,3.69607,0.0267435
598,3.69624,0.02705
599,3.69579,0.027125
600,3.69583,0.0273737
601,3.69592,0.0270301
602,3.69621,0.0268668
603,3.69615,0.0271993
604,3.69576,0.026463
605,3.69563,0.0274186
606,3.69571,0.0276251
607,3.69579,0.0276211
608,3.69601,0.0267658
609,3.69581,0.0272397
610,3.69579,0.0267288
611,3.69616,0.0492014
612,3.6958,0.0277973
613,3.69596,0.0273452
614,3.69584,0.0264523
615,3.69592,0.0270023
616,3.69614,0.027385
617,3.69585,0.0268267
618,3.69569,0.0278891
619,3.69586,0.0270604
620,3.69604,0.0271023
621,3.69569,0.0282127
622,3.69588,0.0275205
623,3.69589,0.0272528
624,3.69584,0.0278377
625,3.69606,0.0270136
626,3.6961,0.0270916
627,3.6958,0.0279084
628,3.69587,0.0270038
629,3.69616,0.20172
630,3.69636,0.201093
631,3.69594,0.0750293
632,3.69586,0.0270953
633,3.6961,0.0271023
634,3.69593,0.0265557
635,3.69604,0.0269378
636,3.69582,0.0274419
637,3.69587,0.0272314
638,3.69615,0.0262009
639,3.6958,0.03718
640,3.69626,0.0268163
641,3.69592,0.0264856
642,3.69584,0.0267429
643,3.69583,0.0273752
644,3.69588,0.0268683
645,3.69568,0.027441
646,3.69582,0.0271779
647,3.69579,0.0273247
648,3.69615,0.0262382
649,3.696,0.0268738
650,3.69584,0.027612
651,3.69576,0.0277086
652,3.69585,0.02779
653,3.69572,0.0272394
654,3.69578,0.0273125
655,3.69576,0.0278432
656,3.6959,0.0272602
657,3.69571,0.0262054
658,3.69582,0.0276159
659,3.69574,0.0274039
660,3.69578,0.0280564
661,3.69582,0.0270883
662,3.69586,0.025857
663,3.69584,0.0267252
664,3.69576,0.0269784
665,3.69579,0.0274431
666,3.69574,0.0272828
667,3.69616,0.0271565
668,3.69579,0.0269488
669,3.69594,0.0274511
670,3.69578,0.0269962
671,3.69582,0.026567
672,3.69575,0.0275783
673,3.69586,0.027444
674,3.6958,0.0273311
675,3.6962,0.0279273
676,3.69615,0.0271718
677,3.6958,0.0267294
678,3.69574,0.0275532
679,3.6961,0.0269111
680,3.69585,0.0281185
681,3.69594,0.028693
682,3.69576,0.0279218
683,3.6958,0.0754313
684,3.69598,0.0268399
685,3.69613,0.0276658
686,3.6959,0.0276012
687,3.6959,0.0274801
688,3.69593,0.0272687
689,3.69583,0.0273819
690,3.69576,0.0278836
691,3.69575,0.0276979
692,3.69568,0.0277505
693,3.69574,0.0265254
694,3.69579,0.0279552
695,3.69586,0.0274324
696,3.69613,0.0262498
697,3.69582,0.0266254
698,3.69666,0.201639
699,3.69635,0.200742
700,3.69621,0.0516403
701,3.69609,0.05177
702,3.69602,0.0523491
703,3.69657,0.202358
704,3.69586,0.239319
705,3.69582,0.0271543
706,3.69574,0.0276432
707,3.69583,0.0271185
708,3.69578,0.0270568
709,3.69565,0.0276887
710,3.69578,0.0275514
711,3.69563,0.027363
712,3.69586,0.0267093
713,3.69625,0.0269402
714,3.69592,0.0264437
715,3.69612,0.0275079
716,3.69614,0.0263618
717,3.69578,0.0268004
718,3.6958,0.0270298
719,3.69612,0.0272467
720,3.69586,0.0280846
721,3.69625,0.0274058
722,3.6958,0.0279668
723,3.69587,0.0268891
724,3.69613,0.027805
725,3.69611,0.0268117
726,3.6958,0.0287988
727,3.69591,0.0275382
728,3.69591,0.0264725
729,3.69613,0.0285202
730,3.69607,0.0265578
731,3.6957,0.0272966
732,3.69612,0.0271026
733,3.6958,0.0278203
734,3.6958,0.0278536
735,3.69592,0.0272412
736,3.69572,0.0277967
737,3.69593,0.027693
738,3.69585,0.0276811
739,3.69588,0.0272051
740,3.69586,0.0278533
741,3.6957,0.0277508
742,3.69572,0.026133
743,3.69614,0.0277153
744,3.6959,0.0265692
745,3.69582,0.0269258
746,3.6959,0.0268071
747,3.69599,0.027496
748,3.69584,0.02747
749,3.69602,0.0272268
750,3.6958,0.0279619
751,3.69592,0.026753
752,3.69604,0.0268237
753,3.69607,0.0267873
754,3.69582,0.0272452
755,3.69586,0.0267484
756,3.69588,0.0275217
757,3.69572,0.0272993
758,3.69572,0.027307
759,3.69581,0.0270531
760,3.6958,0.0500386
761,3.69574,0.0274263
762,3.6959,0.0264287
763,3.69627,0.0267704
764,3.69605,0.0270821
765,3.69609,0.026957
766,3.69577,0.0276447
767,3.696,0.0267444
768,3.69615,0.0269714
769,3.69629,0.0267022
770,3.69582,0.0263832
771,3.69577,0.0269393
772,3.69574,0.0272137
773,3.69611,0.027229
774,3.69569,0.0267016
775,3.6958,0.0273036
776,3.69574,0.0262266
777,3.6961,0.0263902
778,3.69621,0.0272345
779,3.69586,0.0279053
780,3.69572,0.0274134
781,3.69581,0.0273997
782,3.69619,0.0267989
783,3.69614,0.0271745
784,3.69575,0.0270093
785,3.69611,0.0270271
786,3.69616,0.0276098
787,3.69586,0.0270907
788,3.69616,0.0273672
789,3.69596,0.027544
790,3.69575,0.027597
791,3.69585,0.0272091
792,3.69569,0.0269861
793,3.69578,0.0271066
794,3.69579,0.0270026
795,3.69586,0.0276474
796,3.69579,0.0273795
797,3.69604,0.0264492
798,3.6958,0.0278521
799,3.69576,0.0272984
800,3.696,0.0279717
801,3.6958,0.0274073
802,3.69606,0.0274777
803,3.69568,0.0279708
804,3.69585,0.0280111
805,3.69579,0.0277811
806,3.69589,0.0273602
807,3.69584,0.0271345
808,3.69562,0.0272161
809,3.69604,0.0271369
810,3.69607,0.0264235
811,3.69589,0.0269439
812,3.69585,0.0271944
813,3.69582,0.0276159
814,3.69581,0.0274299
815,3.6962,0.0271011
816,3.69615,0.026943
817,3.6957,0.0272859
818,3.69596,0.0276095
819,3.69578,0.0272819
820,3.69606,0.0267833
821,3.69582,0.0273131
822,3.69605,0.0263465
823,3.69585,0.0270528
824,3.69582,0.0277881
825,3.69564,0.0271372
826,3.69619,0.0268536
827,3.69577,0.0274278
828,3.69587,0.0278245
829,3.69582,0.026653
830,3.69574,0.0299517
831,3.69577,0.0267521
832,3.69591,0.0274339
833,3.69606,0.0275532
834,3.69617,0.0263397
835,3.69587,0.0274556
836,3.69579,0.0277725
837,3.69574,0.0271672
838,3.69581,0.027897
839,3.69603,0.0271458
840,3.69594,0.026734
841,3.69576,0.0271207
842,3.6958,0.0266897
843,3.69589,0.0276074
844,3.69619,0.0269794
845,3.6959,0.0274318
846,3.69613,0.0273262
847,3.69589,0.0268325
848,3.69613,0.0273162
849,3.69582,0.0273015
850,3.69572,0.0264762
851,3.69602,0.0260363
852,3.6957,0.0269084
853,3.6959,0.0274914
854,3.69612,0.0279454
855,3.69585,0.0268741
856,3.69559,0.026745
857,3.69595,0.0266383
858,3.69581,0.0303635
859,3.69613,0.0265814
860,3.69565,0.0267129
861,3.69576,0.0275667
862,3.6959,0.0270889
863,3.69578,0.0280102
864,3.69578,0.0267582
865,3.69583,0.0272213
866,3.69596,0.0273183
867,3.69593,0.0264171
868,3.69598,0.0281479
869,3.69579,0.0271993
870,3.69571,0.0269289
871,3.69595,0.026125
872,3.69581,0.0278129
873,3.69589,0.0277946
874,3.69582,0.0276551
875,3.69582,0.0270791
876,3.6959,0.0268677
877,3.69611,0.0265682
878,3.69585,0.0278551
879,3.69593,0.0267793
880,3.69581,0.0269925
881,3.69591,0.0410857
882,3.69619,0.0264251
883,3.69587,0.0270054
884,3.69581,0.0275333
885,3.69588,0.0265419
886,3.69586,0.0277178
887,3.69584,0.0274767
888,3.69592,0.0275064
889,3.69569,0.0277502
890,3.69585,0.0277854
891,3.69611,0.0265309
892,3.69594,0.0272825
893,3.69575,0.0269543
894,3.69591,0.0273342
895,3.69592,0.0274027
896,3.69576,0.0264242
897,3.69613,0.0275456
898,3.69576,0.0272378
899,3.69573,0.0276774
900,3.69626,0.0268824
901,3.696,0.0271406
902,3.69577,0.0263443
903,3.69613,0.027062
904,3.69619,0.0271109
905,3.69586,0.0271635
906,3.69592,0.0270938
907,3.69584,0.0264762
908,3.69631,0.0268393
909,3.69573,0.0487961
910,3.69592,0.0271185
911,3.69618,0.0270405
912,3.69589,0.0275694
913,3.69584,0.0273363
914,3.69581,0.0277505
915,3.69569,0.0268643
916,3.6958,0.0268386
917,3.69624,0.0264392
918,3.69596,0.0275599
919,3.69581,0.0262877
920,3.69615,0.0275835
921,3.69576,0.0270231
922,3.69585,0.0273336
923,3.6957,0.0282048
924,3.69588,0.0277817
925,3.69591,0.0263269
926,3.69569,0.0273923
927,3.6959,0.0281194
928,3.69577,0.0274682
929,3.69587,0.0275697
930,3.69579,0.0263431
931,3.69628,0.026393
932,3.69582,0.0267209
933,3.69586,0.0271696
934,3.69574,0.0280228
935,3.69585,0.0264031
936,3.69604,0.0274948
937,3.69578,0.0277615
938,3.69576,0.0267236
939,3.69625,0.0269769
940,3.69622,0.0269809
941,3.69616,0.0271874
942,3.69606,0.0273027
943,3.69589,0.0265242
944,3.69584,0.027392
945,3.69589,0.0268365
946,3.69608,0.0279114
947,3.69587,0.0264615
948,3.69586,0.026586
949,3.69622,0.0271907
950,3.69612,0.0276536
951,3.69585,0.0327966
952,3.69576,0.0276462
953,3.69575,0.0277034
954,3.69585,0.0275223
955,3.69585,0.0270941
956,3.69575,0.0272513
957,3.69579,0.027303
958,3.69593,0.0277891
959,3.69585,0.0275235
960,3.69581,0.0275009
961,3.69585,0.0276025
962,3.69583,0.0271785
963,3.69573,0.0275012
964,3.69575,0.0272235
965,3.69579,0.027195
966,3.69596,0.0267343
967,3.69577,0.0280631
968,3.6958,0.0264034
969,3.69582,0.0270977
970,3.69586,0.0269595
971,3.69582,0.0272467
972,3.69592,0.0272467
973,3.6958,0.0268558
974,3.69579,0.0274767
975,3.69608,0.0271192
976,3.69582,0.0271161
977,3.69588,0.0278239
978,3.69595,0.0262838
979,3.69617,0.0291861
980,3.69571,0.0276823
981,3.69571,0.0273685
982,3.69579,0.0278894
983,3.69605,0.0278096
984,3.69589,0.0265658
985,3.69584,0.0267512
986,3.69581,0.0275263
987,3.69577,0.0264226
988,3.69578,0.0273354
989,3.69571,0.0276936
990,3.69573,0.0265692
991,3.69611,0.0272189
992,3.69618,0.0271011
993,3.69582,0.0273847
994,3.6961,0.0278282
995,3.6959,0.0274966
996,3.69582,0.0273614
997,3.696,0.026441
998,3.69581,0.0268616
999,3.69595,0.0272519
1000,3.69569,0.0276217
1001,3.69591,0.0272969
1002,3.69586,0.02876
1003,3.69568,0.0263587
1004,3.69584,0.0275719
1005,3.69584,0.0276872
1006,3.69578,0.0267181
1007,3.69586,0.0277961
1008,3.69606,0.0273786
1009,3.69584,0.0272103
1010,3.69576,0.0270724
1011,3.69615,0.0272892
1012,3.69585,0.0272853
1013,3.69562,0.0281259
1014,3.69577,0.0265903
1015,3.69584,0.0272947
1016,3.69616,0.0269215
1017,3.69586,0.0267417
1018,3.69605,0.0265141
1019,3.69567,0.027597
1020,3.69582,0.0274192
1021,3.69581,0.0264064
1022,3.69633,0.0269466
1023,3.69597,0.0271078
1024,3.69584,0.0270418
1025,3.69583,0.0271742
1026,3.69572,0.027337
1027,3.69575,0.0277588
1028,3.69582,0.0262694
1029,3.6959,0.0276263
1030,3.69573,0.0482057
1031,3.69629,0.0264756
1032,3.6961,0.0271032
1033,3.69581,0.0270485
1034,3.6958,0.0274501
1035,3.69585,0.0272819
1036,3.6958,0.0267894
1037,3.69587,0.0270451
1038,3.6961,0.0272149
1039,3.69586,0.0277147
1040,3.69581,0.0273385
1041,3.69572,0.0269405
1042,3.69619,0.0265276
1043,3.69583,0.0274046
1044,3.69576,0.026515
1045,3.69568,0.0260085
1046,3.69574,0.0272351
1047,3.69578,0.0263263
1048,3.696,0.0271213
1049,3.69573,0.027348
1050,3.69636,0.0269769
1051,3.69582,0.0278628
1052,3.69589,0.0269742
1053,3.69622,0.0274618
1054,3.69582,0.0278374
1055,3.69611,0.026404
1056,3.69616,0.0283125
1057,3.69599,0.0262486
1058,3.69587,0.0269023
1059,3.69624,0.0270256
1060,3.69589,0.0258573
1061,3.69621,0.0265704
1062,3.69589,0.0270445
1063,3.69582,0.0274293
1064,3.69606,0.0270093
1065,3.69565,0.0269323
1066,3.69584,0.026909
1067,3.69588,0.0276792
1068,3.69572,0.0274367
1069,3.69598,0.0265536
1070,3.69585,0.0272528
1071,3.69587,0.0274012
1072,3.69621,0.0493311
1073,3.6959,0.0272329
1074,3.69583,0.0274091
1075,3.69615,0.0266765
1076,3.69622,0.0277967
1077,3.69594,0.0275202
1078,3.69581,0.0273984
