time,voltage,current
485,3.69545,0.0264872
486,3.69566,0.0266298
487,3.69567,0.0269966
488,3.69555,0.0272927
489,3.69549,0.0272762
490,3.69587,0.0263377
491,3.6955,0.0269238
492,3.69559,0.0261783
493,3.69549,0.0274826
494,3.69557,0.0271694
495,3.69554,0.0266108
496,3.69549,0.0275337
497,3.69549,0.0269403
498,3.69583,0.0262303
499,3.69544,0.0270538
500,3.69545,0.0263386
501,3.69554,0.0273902
502,3.69537,0.0488454
503,3.6956,0.0267922
504,3.69569,0.0264307
505,3.69559,0.0270287
506,3.69556,0.0273009
507,3.69544,0.0268109
508,3.69548,0.0268072
509,3.69558,0.0274364
510,3.69553,0.0268436
511,3.69564,0.0486236
512,3.69561,0.0489176
513,3.69635,0.123208
514,3.69589,0.0480342
515,3.69575,0.106317
516,3.69557,0.0618891
517,3.69564,0.146287
518,3.69552,0.0329533
519,3.69554,0.027367
520,3.69546,0.0273434
521,3.69557,0.0263484
522,3.69582,0.0271409
523,3.69556,0.0268987
524,3.69546,0.0275606
525,3.69571,0.0261294
526,3.69554,0.0267265
527,3.69561,0.0263465
528,3.6956,0.0271119
529,3.69558,0.0274334
530,3.69553,0.0269375
531,3.69582,0.0266099
532,3.69557,0.0269329
533,3.69582,0.0269158
534,3.69553,0.0268641
535,3.69584,0.0267041
536,3.69558,0.0266439
537,3.69553,0.0268742
538,3.69556,0.0267558
539,3.69547,0.0260382
540,3.69553,0.132487
541,3.69571,0.174297
542,3.69576,0.0279179
543,3.69561,0.0281446
544,3.69561,0.0278699
545,3.69549,0.0281476
546,3.69572,0.0274129
547,3.69549,0.0280568
548,3.69555,0.0277322
549,3.69544,0.0270792
550,3.69552,0.02707
551,3.69573,0.0274906
552,3.69554,0.0284682
553,3.69543,0.0279614
554,3.6955,0.0278561
555,3.6956,0.0270675
556,3.69574,0.0270706
557,3.69572,0.027285
558,3.69568,0.0273817
559,3.69551,0.0277953
560,3.69555,0.0280342
561,3.69539,0.0282302
562,3.69563,0.0274413
563,3.6958,0.028404
564,3.69575,0.0276068
565,3.69541,0.0277916
566,3.69555,0.0268825
567,3.6956,0.0270333
568,3.69572,0.0272979
569,3.69545,0.0271021
570,3.69605,0.188776
571,3.69566,0.140893
572,3.69561,0.0742784
573,3.69554,0.0491122
574,3.69577,0.199867
575,3.69621,0.240232
576,3.69561,0.0586812
577,3.69602,0.126411
578,3.69591,0.0330178
579,3.69578,0.0274068
580,3.69545,0.02675
581,3.69554,0.0265074
582,3.69588,0.0270241
583,3.69555,0.0277653
584,3.69549,0.027389
585,3.69549,0.0267029
586,3.6957,0.0411733
587,3.69558,0.0268344
588,3.69558,0.0267225
589,3.69546,0.0276509
590,3.69592,0.027304
591,3.6959,0.0276062
592,3.69554,0.0275074
593,3.69551,0.0267029
594,3.69547,0.0270149
595,3.69553,0.0270204
596,3.69546,0.0266674
597,3.69546,0.0270324
598,3.69546,0.026836
599,3.6958,0.0279305
600,3.69562,0.137641
601,3.69587,0.0268335
602,3.6958,0.027226
603,3.69558,0.0262239
604,3.69582,0.0269999
605,3.69601,0.0266613
606,3.69566,0.0262278
607,3.69582,0.0263487
608,3.6956,0.0270926
609,3.69554,0.027739
610,3.69548,0.0266579
611,3.6954,0.0272401
612,3.69565,0.0270421
613,3.69588,0.0271104
614,3.69556,0.0272021
615,3.69563,0.0270339
616,3.69545,0.0269127
617,3.69558,0.0262829
618,3.69549,0.0270886
619,3.69574,0.0266179
620,3.69555,0.0267292
621,3.69552,0.0273379
622,3.69549,0.0270733
623,3.69551,0.0303568
624,3.69536,0.0272248
625,3.6955,0.0273043
626,3.6956,0.0272538
627,3.69564,0.0271997
628,3.6955,0.0272728
629,3.69559,0.0264389
630,3.69553,0.189635
631,3.69617,0.266876
632,3.69563,0.0531032
633,3.69562,0.0487949
634,3.69595,0.0331674
635,3.69562,0.0488696
636,3.69557,0.0588574
637,3.69576,0.185363
638,3.69551,0.0735464
639,3.69596,0.0582186
640,3.69556,0.0333277
641,3.69558,0.0270174
642,3.69545,0.0276842
643,3.69558,0.0277589
644,3.69557,0.0277148
645,3.69585,0.0269608
646,3.69562,0.0274887
647,3.69598,0.0268913
648,3.69556,0.0269895
649,3.69585,0.0284177
650,3.69567,0.0277399
651,3.69583,0.0270642
652,3.69554,0.0275429
