time,voltage,current
1012,3.69667,0.0267186
1013,3.69617,0.0266241
1014,3.69642,0.026748
1015,3.69605,0.0280052
1016,3.69617,0.0271967
1017,3.69623,0.0278434
1018,3.6961,0.0494209
1019,3.69653,0.0270324
1020,3.69601,0.0278039
1021,3.69635,0.0276329
1022,3.69617,0.0263108
1023,3.69652,0.0269462
1024,3.69645,0.0264852
1025,3.69662,0.0272288
1026,3.69616,0.0279376
1027,3.69622,0.0279113
1028,3.69599,0.0261643
1029,3.69616,0.0262977
1030,3.69612,0.0269884
1031,3.69623,0.0275356
1032,3.69609,0.0264439
1033,3.69615,0.0270147
1034,3.69618,0.0272658
1035,3.69639,0.026536
1036,3.69603,0.02
