time,voltage,current
2171,3.69577,0.0283523
2172,3.69576,0.0282947
2173,3.69579,0.0280298
2174,3.69577,0.038166
2175,3.69561,0.0280886
2176,3.69574,0.0280228
2177,3.69591,0.0279567
2178,3.69576,0.0281299
2179,3.69581,0.0277616
2180,3.69585,0.0273165
2181,3.69579,0.0279457
2182,3.69606,0.0280702
2183,3.69584,0.0284015
2184,3.69565,0.0277172
2185,3.69563,0.0284232
2186,3.69594,0.0271963
2187,3.69593,0.0272284
2188,3.69579,0.0283987
2189,3.69571,0.0279833
2190,3.69577,0.0277625
2191,3.69589,0.0276646
2192,3.6959,0.0277851
2193,3.69571,0.0285896
2194,3.69578,0.0278558
2195,3.69587,0.0280301
2196,3.69577,0.0279537
2197,3.69561,0.0278029
2198,3.69566,0.0280647
2199,3.69573,0.0279586
2200,3.69574,0.0280145
2201,3.69585,0.0282222
2202,3.69587,0.0499509
2203,3.69566,0.0278267
2204,3.69569,0.0278708
2205,3.69584,0.0279053
2206,3.69577,0.0283865
2207,3.69574,0.0279708
2208,3.69619,0.0272162
2209,3.69582,0.0283012
2210,3.69589,0.0285184
2211,3.69582,0.028229
2212,3.69613,0.0281103
2213,3.69577,0.0270917
2214,3.69583,0.0273272
2215,3.69578,0.0269788
2216,3.69576,0.0278573
2217,3.69585,0.0285489
2218,3.69576,0.0283935
2219,3.69574,0.0280005
2220,3.69581,0.0278445
2221,3.69618,0.0273951
2222,3.69556,0.0284269
2223,3.6957,0.0274373
2224,3.69578,0.027448
2225,3.69607,0.0277949
2226,3.69631,0.0271336
2227,3.69575,0.0280846
2228,3.69583,0.0274792
2229,3.69582,0.0276169
2230,3.69624,0.0272636
2231,3.69582,0.0279476
2232,3.69567,0.0278365
2233,3.69578,0.0274398
2234,3.69572,0.0275808
2235,3.69589,0.0275046
2236,3.69581,0.0274639
2237,3.69583,0.0283691
2238,3.69569,0.027656
2239,3.69572,0.0285043
2240,3.69576,0.0285951
2241,3.69592,0.0280464
2242,3.69574,0.0278717
2243,3.69581,0.0274248
2244,3.69597,0.0282063
2245,3.69579,0.0282063
2246,3.6957,0.0270314
2247,3.69596,0.0274297
2248,3.69591,0.0276863
2249,3.69573,0.0278561
2250,3.69603,0.0278897
2251,3.69574,0.0278653
2252,3.69618,0.0273165
2253,3.69572,0.0486227
2254,3.69568,0.027292
2255,3.69584,0.0276722
2256,3.69585,0.0277365
2257,3.6959,0.0271856
2258,3.69569,0.0276826
2259,3.69576,0.027846
2260,3.69578,0.0285098
2261,3.69576,0.0283682
2262,3.69575,0.0279855
2263,3.69576,0.0276258
2264,3.69565,0.028218
2265,3.69576,0.0271278
2266,3.69614,0.0277429
2267,3.69613,0.0281106
2268,3.69578,0.0279372
2269,3.69577,0.0290971
2270,3.69577,0.0298068
2271,3.69581,0.0289383
2272,3.69607,0.0293109
2273,3.69571,0.0284884
2274,3.69617,0.0279378
2275,3.69607,0.0274844
2276,3.69591,0.0282115
2277,3.696,0.0279417
2278,3.69566,0.0305097
2279,3.69569,0.0308548
2280,3.69603,0.0302776
2281,3.69565,0.0308768
2282,3.69575,0.0295385
2283,3.69577,0.0301543
2284,3.6962,0.0283611
2285,3.69571,0.0276566
2286,3.69572,0.0284214
2287,3.69588,0.0286058
2288,3.69609,0.0273495
2289,3.69606,0.0294752
2290,3.69586,0.0272685
2291,3.69614,0.0277863
2292,3.69591,0.0284275
2293,3.69625,0.0277117
2294,3.69575,0.0283097
2295,3.6957,0.0281265
2296,3.69574,0.0282137
2297,3.69578,0.0276395
2298,3.6958,0.0283767
2299,3.69576,0.0273229
2300,3.69637,0.0275205
2301,3.69573,0.0281623
2302,3.69577,0.0277392
2303,3.69582,0.0283342
2304,3.69573,0.0276496
2305,3.69611,0.0276615
2306,3.69607,0.0269571
2307,3.6962,0.0274382
2308,3.69587,0.0281118
2309,3.69584,0.0284021
2310,3.69613,0.0280103
2311,3.69584,0.0279408
2312,3.69621,0.0276667
2313,3.69616,0.0273844
2314,3.69587,0.028314
2315,3.69588,0.0279341
2316,3.69584,0.0280054
2317,3.69586,0.0276004
2318,3.69579,0.0277392
2319,3.69612,0.027136
2320,3.69598,0.028061
2321,3.69616,0.0274593
2322,3.69576,0.0274801
2323,3.69582,0.0399708
2324,3.69573,0.0282657
2325,3.6958,0.0277551
2326,3.69591,0.0278182
2327,3.69584,0.0276475
2328,3.69605,0.0283367
2329,3.69586,0.0278644
2330,3.69571,0.0277542
2331,3.6959,0.0281299
2332,3.69581,0.0283513
2333,3.69583,0.0280592
2334,3.69592,0.0279451
2335,3.69587,0.0280072
2336,3.69578,0.0271192
2337,3.69607,0.0279659
2338,3.69584,0.028507
2339,3.69579,0.0280112
2340,3.69587,0.028522
2341,3.69581,0.0271339
2342,3.69607,0.0276239
2343,3.69617,0.0277472
2344,3.69584,0.0275398
2345,3.69582,0.0278016
2346,3.69601,0.0277334
2347,3.69615,0.0274288
2348,3.69575,0.0279858
2349,3.69579,0.0277919
2350,3.69609,0.0280057
2351,3.69563,0.0460978
2352,3.6958,0.0278237
2353,3.69625,0.0281143
2354,3.69564,0.0277622
2355,3.69589,0.0276631
2356,3.69581,0.0278325
2357,3.69576,0.0285101
2358,3.69577,0.028192
2359,3.69573,0.0286224
2360,3.69571,0.0281244
2361,3.69587,0.0273954
2362,3.69589,0.0280528
2363,3.6957,0.0278405
2364,3.69609,0.0274652
2365,3.69582,0.0278852
2366,3.69582,0.0283538
2367,3.69581,0.0281372
2368,3.69579,0.0281969
2369,3.69593,0.0279726
2370,3.69627,0.027356
2371,3.69601,0.0277071
2372,3.69577,0.0272318
2373,3.69576,0.0277145
2374,3.69575,0.0406281
2375,3.69619,0.0276713
2376,3.69578,0.0278861
2377,3.69615,0.0275043
2378,3.69616,0.0271715
2379,3.69616,0.0278796
2380,3.69582,0.0276885
2381,3.69605,0.0274789
2382,3.69603,0.027571
2383,3.69575,0.0276591
2384,3.69578,0.0271911
2385,3.69585,0.028456
2386,3.69582,0.0277805
2387,3.69605,0.0277634
2388,3.69559,0.0286089
2389,3.69563,0.0281143
2390,3.69583,0.027827
2391,3.69581,0.0270617
2392,3.69581,0.0276918
2393,3.69558,0.0312417
2394,3.69573,0.0280773
2395,3.69573,0.0282207
2396,3.69572,0.0272214
2397,3.69575,0.0278769
2398,3.69579,0.0273186
2399,3.69605,0.0284049
2400,3.69574,0.0273043
2401,3.696,0.0278032
2402,3.69576,0.0277221
2403,3.6957,0.0270384
2404,3.69574,0.0283278
2405,3.69569,0.0282449
2406,3.69583,0.0282342
2407,3.69588,0.0281764
2408,3.69609,0.0280959
2409,3.69578,0.028533
2410,3.69586,0.0277273
2411,3.69587,0.026999
2412,3.69575,0.0270565
2413,3.69619,0.026973
2414,3.69581,0.027942
2415,3.69568,0.0278928
2416,3.69581,0.0495609
2417,3.69576,0.0280011
2418,3.69628,0.0281608
2419,3.69572,0.0277885
2420,3.69597,0.0274453
2421,3.69573,0.0271801
2422,3.69579,0.027032
2423,3.69576,0.0284844
2424,3.69574,0.0278068
2425,3.69584,0.0275321
2426,3.69569,0.0278472
2427,3.69583,0.0277499
2428,3.69568,0.0273211
2429,3.69584,0.0278907
2430,3.69612,0.0273263
2431,3.69584,0.0283495
2432,3.69577,0.0271865
2433,3.69584,0.0276915
2434,3.69586,0.0278484
2435,3.69581,0.0288172
2436,3.6959,0.0285
2437,3.69564,0.0279313
2438,3.6959,0.0278166
2439,3.69589,0.0276805
2440,3.69613,0.0276322
2441,3.69574,0.0272835
2442,3.69583,0.0282599
2443,3.6957,0.0273982
2444,3.69589,0.0283789
2445,3.69579,0.0279023
2446,3.69594,0.0279999
2447,3.69583,0.0285385
2448,3.69586,0.0283764
2449,3.69571,0.0277649
2450,3.69581,0.0277836
2451,3.69606,0.0276915
2452,3.69589,0.0276643
2453,3.69589,0.0270286
2454,3.69585,0.0271828
2455,3.6959,0.0272844
2456,3.69586,0.0279977
2457,3.69578,0.0272547
2458,3.69614,0.0278445
2459,3.69625,0.0270666
2460,3.69576,0.0276368
2461,3.6961,0.027158
2462,3.69565,0.0277402
2463,3.69586,0.027504
2464,3.69591,0.0275557
2465,3.69613,0.0288573
2466,3.6958,0.0288631
2467,3.6957,0.0278659
2468,3.69564,0.0278879
2469,3.69592,0.0282694
2470,3.69586,0.0280901
2471,3.69572,0.0275679
2472,3.6958,0.0271531
2473,3.69576,0.0275315
2474,3.69579,0.0278451
2475,3.69569,0.0283593
2476,3.69585,0.0279589
2477,3.6958,0.0280078
2478,3.69569,0.027995
2479,3.69583,0.027084
2480,3.69578,0.0279191
2481,3.69578,0.0281415
2482,3.69576,0.0285502
2483,3.69585,0.0280274
2484,3.69581,0.0282889
2485,3.69575,0.0278298
2486,3.69585,0.0348137
2487,3.69583,0.0280109
2488,3.69582,0.0278261
2489,3.69597,0.0268867
2490,3.69588,0.0271501
2491,3.69583,0.0276882
2492,3.69628,0.0271681
2493,3.69572,0.0277799
2494,3.69587,0.0282008
2495,3.69628,0.0280607
2496,3.69589,0.0283587
2497,3.69566,0.0279705
2498,3.69569,0.0277243
2499,3.69586,0.028414
2500,3.69583,0.0276848
2501,3.69608,0.0280421
2502,3.69573,0.0271577
2503,3.69575,0.0280093
2504,3.69631,0.027159
2505,3.69585,0.0284807
2506,3.69575,0.0279023
2507,3.69581,0.0277258
2508,3.69611,0.0279378
2509,3.69578,0.0269681
2510,3.69587,0.0282125
2511,3.69604,0.0275915
2512,3.69583,0.0272718
2513,3.69619,0.0281494
2514,3.69583,0.0415213
2515,3.69571,0.028463
2516,3.69609,0.0273514
2517,3.69565,0.0277888
2518,3.69591,0.0280314
2519,3.69589,0.0285694
2520,3.6958,0.0277499
2521,3.69613,0.0270935
2522,3.69586,0.0275419
2523,3.69579,0.0283844
2524,3.69588,0.0279913
2525,3.69585,0.0282905
2526,3.69589,0.0284991
2527,3.69578,0.0286386
2528,3.69582,0.0280925
2529,3.69584,0.0276738
2530,3.69618,0.0281706
2531,3.69592,0.0273437
2532,3.69576,0.0281565
2533,3.69586,0.0281644
2534,3.69574,0.0275263
2535,3.69582,0.0281124
2536,3.69581,0.0284251
2537,3.69578,0.0453264
2538,3.69582,0.0278796
2539,3.69615,0.0274985
2540,3.69607,0.0273046
2541,3.6958,0.0275701
2542,3.6957,0.0274031
2543,3.69608,0.0277603
2544,3.69579,0.0273875
2545,3.6957,0.0272874
2546,3.69576,0.0278974
2547,3.69579,0.0278567
2548,3.69585,0.0271522
2549,3.69592,0.0284645
2550,3.69586,0.0270317
2551,3.69591,0.0270415
2552,3.69586,0.0273049
2553,3.69623,0.0267475
2554,3.69575,0.0276585
2555,3.69614,0.0273615
2556,3.6962,0.0297985
2557,3.69568,0.027839
2558,3.69574,0.0282525
2559,3.69583,0.0280011
2560,3.69596,0.0277056
2561,3.69578,0.0273905
2562,3.69582,0.0283776
2563,3.69583,0.0278671
2564,3.69579,0.0280448
2565,3.69587,0.0417456
2566,3.69584,0.0284434
2567,3.69613,0.0273183
2568,3.69598,0.0270733
2569,3.6963,0.0274655
2570,3.69591,0.0276337
2571,3.69622,0.0280399
2572,3.69594,0.0270889
2573,3.69576,0.0274997
2574,3.69578,0.027445
2575,3.69578,0.0277264
2576,3.69595,0.0268549
2577,3.69587,0.0280274
2578,3.69596,0.0270828
2579,3.69618,0.02769
2580,3.69574,0.0277915
2581,3.69576,0.0279684
2582,3.69573,0.0277919
2583,3.69583,0.0276343
2584,3.69619,0.0273991
2585,3.69577,0.027363
2586,3.69584,0.028463
2587,3.69573,0.0278555
2588,3.69581,0.0284823
2589,3.69615,0.0275169
2590,3.69609,0.0277402
2591,3.69584,0.0275086
2592,3.69605,0.0273608
2593,3.69581,0.0282782
2594,3.69592,0.0284608
2595,3.69593,0.0274199
2596,3.69594,0.0276683
2597,3.69585,0.0271681
2598,3.69593,0.0273452
2599,3.69613,0.0276459
2600,3.69576,0.0275869
2601,3.69581,0.0278582
2602,3.69576,0.0281865
2603,3.69585,0.0279176
2604,3.69591,0.0275419
2605,3.69623,0.0270748
2606,3.69605,0.0271131
2607,3.6961,0.0500717
2608,3.69573,0.0273563
2609,3.69573,0.0280048
2610,3.69588,0.0271709
2611,3.69596,0.027411
2612,3.69615,0.027664
2613,3.69579,0.0284709
2614,3.69583,0.0280298
2615,3.69587,0.0273541
2616,3.69579,0.0280825
2617,3.69575,0.0271461
2618,3.69578,0.0275887
2619,3.6958,0.0280087
2620,3.69587,0.0282143
2621,3.69582,0.0287514
2622,3.69564,0.0284645
2623,3.69575,0.0285887
2624,3.69581,0.0286113
2625,3.69573,0.0283929
2626,3.69582,0.0277209
2627,3.69616,0.0282807
2628,3.6961,0.0283437
2629,3.69577,0.0279356
2630,3.69582,0.027511
2631,3.69568,0.0274049
2632,3.69597,0.0270782
2633,3.69606,0.0275765
2634,3.6958,0.0282158
2635,3.69583,0.051414
2636,3.6957,0.0277279
2637,3.69589,0.0282892
2638,3.69574,0.0281742
2639,3.69589,0.0270944
2640,3.69614,0.0280106
2641,3.69576,0.0274554
2642,3.69593,0.0285679
2643,3.69572,0.0275526
2644,3.69576,0.0280341
2645,3.69581,0.0278273
2646,3.69581,0.0275842
2647,3.69587,0.027408
2648,3.69569,0.028165
2649,3.69575,0.0274967
2650,3.69609,0.0270696
2651,3.69576,0.027682
2652,3.69582,0.0273829
2653,3.69568,0.0279628
2654,3.69567,0.0281023
2655,3.69579,0.0282752
2656,3.69568,0.0280672
2657,3.69611,0.0277937
2658,3.69587,0.028534
2659,3.69578,0.0284033
2660,3.69572,0.0277603
2661,3.69576,0.0288906
2662,3.69581,0.028619
2663,3.69573,0.0281901
2664,3.69583,0.0288135
2665,3.69571,0.0276934
2666,3.69582,0.0272727
2667,3.69582,0.0277276
2668,3.69612,0.0270693
2669,3.69596,0.205257
2670,3.69578,0.0271547
2671,3.69581,0.0266928
2672,3.69607,0.026653
2673,3.69582,0.0266689
2674,3.69587,0.0271892
2675,3.69571,0.0279947
2676,3.69581,0.0268421
2677,3.69575,0.0268983
2678,3.69573,0.0274805
2679,3.6957,0.0266949
2680,3.69575,0.0270201
2681,3.69618,0.0266652
2682,3.69587,0.0275447
2683,3.69617,0.0266851
2684,3.6958,0.0276441
2685,3.69568,0.0273021
2686,3.69612,0.0270797
2687,3.69576,0.0272513
2688,3.69571,0.0268133
2689,3.69609,0.0272143
2690,3.69585,0.0268833
2691,3.69575,0.0269656
2692,3.69668,0.201098
2693,3.69576,0.027043
2694,3.69592,0.0279576
2695,3.69567,0.0270421
2696,3.69582,0.027121
2697,3.69593,0.0276426
2698,3.69589,0.0269017
2699,3.69572,0.0271027
2700,3.69628,0.0269509
2701,3.69577,0.0268546
2702,3.69572,0.0271657
2703,3.69583,0.0277374
2704,3.6958,0.0277065
2705,3.6961,0.0285499
2706,3.69564,0.0273556
2707,3.69616,0.0263303
2708,3.69594,0.0281005
2709,3.69622,0.0263713
2710,3.69592,0.0267601
2711,3.69604,0.0271232
2712,3.69569,0.0270849
2713,3.69611,0.0273156
2714,3.69589,0.0269366
2715,3.69589,0.0264526
2716,3.6962,0.0275034
2717,3.69615,0.027526
2718,3.69624,0.0270602
2719,3.69607,0.0275312
2720,3.69579,0.0269574
2721,3.69623,0.0271743
2722,3.69629,0.0265303
2723,3.69592,0.0264679
2724,3.69597,0.0273404
2725,3.6958,0.0276111
2726,3.69582,0.0275649
2727,3.69583,0.027924
2728,3.69572,0.0438752
2729,3.69586,0.0276875
2730,3.69588,0.0276771
2731,3.69582,0.0274343
2732,3.69581,0.0272437
2733,3.69575,0.0268797
2734,3.69605,0.026705
2735,3.69598,0.0265297
2736,3.69576,0.0275927
2737,3.6958,0.0262584
2738,3.69598,0.0274168
2739,3.69585,0.0276254
2740,3.69566,0.027627
2741,3.69576,0.0271782
2742,3.69594,0.0267488
2743,3.69576,0.0265316
2744,3.69619,0.0272642
2745,3.69583,0.0275881
2746,3.69576,0.0271351
2747,3.69619,0.0263603
2748,3.69622,0.0266022
2749,3.69615,0.0269509
2750,3.69584,0.0273189
2751,3.69585,0.0277252
2752,3.69594,0.0272162
2753,3.69586,0.0276979
2754,3.69602,0.027809
2755,3.69574,0.027404
2756,3.69571,0.0499689
2757,3.69582,0.0269283
2758,3.69582,0.0273544
2759,3.69582,0.0270137
2760,3.69568,0.0272884
2761,3.69612,0.0271984
2762,3.69589,0.0271281
2763,3.69585,0.0278169
2764,3.69581,0.0268246
2765,3.69579,0.0272899
2766,3.69611,0.0265897
2767,3.69574,0.0276606
2768,3.69574,0.0271476
2769,3.69613,0.0267019
2770,3.6958,0.0268509
2771,3.69604,0.0267717
2772,3.69576,0.0272048
2773,3.69613,0.0270442
2774,3.69595,0.0268335
2775,3.69581,0.0267093
2776,3.69611,0.0272119
2777,3.69583,0.0274058
2778,3.69612,0.0263067
2779,3.69609,0.027263
2780,3.6962,0.0267998
2781,3.69614,0.0274193
2782,3.6957,0.0275563
2783,3.69576,0.0272051
2784,3.69601,0.0270776
2785,3.6958,0.0264502
2786,3.69606,0.0274073
2787,3.69586,0.027463
2788,3.6959,0.027147
2789,3.69588,0.0266729
2790,3.69611,0.02727
2791,3.69574,0.0271094
2792,3.69579,0.0275321
2793,3.69569,0.0272201
2794,3.69575,0.0272204
2795,3.69583,0.0270672
2796,3.69567,0.0265615
2797,3.69608,0.0276126
2798,3.69577,0.0275481
2799,3.69584,0.0271574
2800,3.69605,0.0274263
2801,3.69613,0.0272327
2802,3.69578,0.0271724
2803,3.6958,0.0270797
2804,3.69575,0.0271421
2805,3.69607,0.0272449
2806,3.69581,0.0272896
2807,3.69587,0.0264811
2808,3.69617,0.0271027
2809,3.69612,0.0272966
2810,3.69593,0.0277148
2811,3.69579,0.0271369
2812,3.69584,0.0277515
2813,3.69578,0.0265469
2814,3.6959,0.0267919
2815,3.69584,0.0267986
2816,3.69607,0.0266191
2817,3.69567,0.0270959
2818,3.6959,0.0267176
2819,3.69621,0.0265521
2820,3.69611,0.0263982
2821,3.69584,0.0268843
2822,3.69575,0.0274606
2823,3.69578,0.0272373
2824,3.69582,0.0264046
2825,3.69586,0.0270268
2826,3.69568,0.034855
2827,3.69584,0.0271363
2828,3.69576,0.0273327
2829,3.69578,0.027697
2830,3.69579,0.0265371
2831,3.69612,0.0271073
2832,3.69608,0.0273391
2833,3.69599,0.0270635
2834,3.69605,0.0270247
2835,3.69603,0.0264609
2836,3.69576,0.0270868
2837,3.69592,0.0265108
2838,3.69576,0.0275291
2839,3.69568,0.0278748
2840,3.69587,0.0280534
2841,3.69589,0.0270158
2842,3.69574,0.0271822
2843,3.69582,0.0270944
2844,3.6958,0.0266322
2845,3.69564,0.0270681
2846,3.6962,0.0264175
2847,3.6958,0.0270109
2848,3.69576,0.0278607
2849,3.69583,0.0275328
2850,3.69587,0.027021
2851,3.69578,0.0273137
2852,3.69585,0.0273095
2853,3.69589,0.0265539
2854,3.69577,0.0301173
2855,3.69609,0.0277224
2856,3.69577,0.0273853
2857,3.69582,0.0268818
2858,3.69575,0.0277475
2859,3.69584,0.0277854
2860,3.69582,0.0280479
2861,3.69574,0.0278365
2862,3.6957,0.0272293
2863,3.6958,0.027307
2864,3.69589,0.0263661
2865,3.69619,0.0264722
2866,3.69617,0.0271895
2867,3.69581,0.0276282
2868,3.69616,0.026932
2869,3.69581,0.0272911
2870,3.69582,0.0270602
2871,3.69581,0.0266316
2872,3.69628,0.0270381
2873,3.69592,0.0272131
2874,3.69591,0.0263704
2875,3.69624,0.027902
2876,3.69587,0.0270736
2877,3.69573,0.0489995
2878,3.69626,0.026846
2879,3.69615,0.0274419
2880,3.69582,0.0277527
2881,3.69593,0.0279258
2882,3.69586,0.028047
2883,3.6958,0.0277215
2884,3.69581,0.0273336
2885,3.69584,0.0270069
2886,3.69625,0.026661
2887,3.69588,0.028006
2888,3.69591,0.0269922
2889,3.69621,0.0278062
2890,3.69581,0.0265658
2891,3.69617,0.0273284
2892,3.69615,0.0268466
2893,3.6962,0.0265628
2894,3.69618,0.0272529
2895,3.69597,0.0270078
2896,3.69582,0.0275484
2897,3.69589,0.0272327
2898,3.69598,0.0272437
2899,3.69618,0.0266111
2900,3.69574,0.0272097
2901,3.69611,0.0277126
2902,3.69582,0.027211
2903,3.69593,0.0270201
2904,3.69589,0.0270966
2905,3.69584,0.0503828
2906,3.69591,0.0264845
2907,3.69569,0.0268882
2908,3.6959,0.0268032
2909,3.6961,0.0274593
2910,3.69577,0.027474
2911,3.69579,0.0276355
2912,3.69584,0.0276738
2913,3.69617,0.0268488
2914,3.69614,0.0267035
2915,3.69585,0.0269626
2916,3.6959,0.0269516
2917,3.69588,0.0265043
2918,3.69592,0.0266475
2919,3.69612,0.0267341
2920,3.69611,0.0266469
2921,3.6958,0.0264857
2922,3.69614,0.0271657
2923,3.69578,0.0273217
2924,3.6957,0.0267038
2925,3.69592,0.0268726
2926,3.69589,0.0269978
2927,3.69568,0.0277056
2928,3.69578,0.0271305
2929,3.69576,0.0278224
2930,3.69583,0.0276998
2931,3.6958,0.0266499
2932,3.69591,0.0267399
2933,3.69582,0.0271021
2934,3.69581,0.0279289
2935,3.69624,0.0273807
2936,3.69589,0.0266603
2937,3.69627,0.0262917
2938,3.69618,0.0271602
2939,3.69578,0.0272813
2940,3.69572,0.0282807
2941,3.69584,0.0270791
2942,3.69632,0.0266683
2943,3.6958,0.0278243
2944,3.69599,0.0265282
2945,3.69584,0.0271437
2946,3.69575,0.0263083
2947,3.69567,0.0506728
2948,3.69581,0.0271614
2949,3.69625,0.0273232
2950,3.69568,0.0273364
2951,3.69585,0.0271807
2952,3.69611,0.0265511
2953,3.69613,0.0272853
2954,3.69576,0.0274645
2955,3.69598,0.0272437
2956,3.69598,0.0286722
2957,3.69577,0.026891
2958,3.69587,0.0267692
2959,3.69617,0.0272917
2960,3.69578,0.0276374
2961,3.69584,0.027389
2962,3.69588,0.026727
2963,3.69584,0.0277616
2964,3.69578,0.0271204
2965,3.69584,0.0270522
2966,3.69588,0.027069
2967,3.69577,0.0266628
2968,3.69628,0.0269485
2969,3.69618,0.027434
2970,3.69628,0.0272825
2971,3.69588,0.0263101
2972,3.69584,0.0269133
2973,3.69569,0.0275471
2974,3.69579,0.027229
2975,3.69579,0.0290913
2976,3.6962,0.028035
2977,3.69593,0.026608
2978,3.69582,0.0271287
2979,3.69583,0.027853
2980,3.69593,0.0268191
2981,3.6962,0.0271375
2982,3.69615,0.0274792
2983,3.69589,0.0275979
2984,3.69574,0.027631
2985,3.69579,0.02769
2986,3.6958,0.0271189
2987,3.69624,0.0266316
2988,3.69578,0.0278732
2989,3.69623,0.0267696
2990,3.6959,0.0266781
2991,3.69581,0.0265279
2992,3.69575,0.0263315
2993,3.69578,0.0275236
2994,3.6958,0.0276585
2995,3.69582,0.0268442
2996,3.69573,0.0270042
2997,3.69605,0.027177
2998,3.69605,0.0457375
2999,3.69589,0.0277616
3000,3.69587,0.0272859
3001,3.69579,0.0278298
3002,3.69579,0.0265768
3003,3.69586,0.0269412
3004,3.69582,0.0263756
3005,3.69617,0.0265181
3006,3.6962,0.0277808
3007,3.69594,0.0271427
3008,3.69557,0.0269699
3009,3.6962,0.027222
3010,3.69584,0.0266655
3011,3.69576,0.0272455
3012,3.69584,0.026649
3013,3.69587,0.0264722
3014,3.69616,0.0273468
3015,3.69592,0.0267081
3016,3.69576,0.0276037
