key,ts,value
battery_level,1453224143.777,100 #leave
battery_level,1453227977.321,99
battery_level,1453229930.297,98
battery_level,1453232808.197,97
battery_level,1453242976.720,90
battery_level,1453247620.197,88
battery_level,1453250166.338,87
battery_level,1453251857.780,86
battery_level,1453253738.573,85
battery_level,1453256398.568,84
battery_level,1453259842.858,83
battery_level,1453262725.175,81
battery_level,1453267882.757,79
