key,ts,value
battery_level,1452968319.084,100
battery_level,1452971040.503,100
battery_level,1452972683.000,100
battery_level,1452980343.116,91
battery_level,1452982750.240,88
battery_level,1452997759.076,69
battery_level,1453005626.636,59
battery_level,1453011653.464,52
battery_level,1453014441.228,48
battery_level,1453044421.314,6
battery_level,1453046703.161,3
