current,start_time,end_time
4.87E-01,,
4.53E-01,,
4.58E-01,,
4.62E-01,,
4.62E-01,,
4.67E-01,,
4.99E-01,,
4.76E-01,,
4.68E-01,,
4.66E-01,,
4.71E-01,,
4.69E-01,,
4.76E-01,,
5.00E-01,,
4.68E-01,,
4.65E-01,,
4.61E-01,,
4.68E-01,,
4.52E-01,,
5.10E-01,,
4.74E-01,,
4.65E-01,,
4.65E-01,,
4.61E-01,,
4.68E-01,,
4.59E-01,,
5.21E-01,,
4.63E-01,,
4.67E-01,,
4.65E-01,,
4.60E-01,,
4.63E-01,,
4.83E-01,,
5.05E-01,,
4.63E-01,,
4.64E-01,,
4.65E-01,,
4.63E-01,,
4.62E-01,,
5.04E-01,,
4.81E-01,,
4.61E-01,,
4.65E-01,,
4.68E-01,,
4.60E-01,,
4.65E-01,,
5.19E-01,,
4.79E-01,,
4.69E-01,,
4.65E-01,,
4.64E-01,,
4.67E-01,,
4.65E-01,,
5.24E-01,,
4.67E-01,,
4.60E-01,,
4.62E-01,,
4.65E-01,,
4.70E-01,,
4.61E-01,,
5.14E-01,,
4.56E-01,,
4.62E-01,,
4.67E-01,,
4.68E-01,,
4.67E-01,,
5.04E-01,,
4.85E-01,,
4.68E-01,,
4.64E-01,,
4.69E-01,,
4.59E-01,,
4.60E-01,,
5.07E-01,,
4.76E-01,,
4.57E-01,,
4.66E-01,,
4.62E-01,,
4.62E-01,,
4.64E-01,,
5.24E-01,,
4.67E-01,,
4.67E-01,,
4.94E-01,,
4.72E-01,,
4.67E-01,,
4.89E-01,,
5.08E-01,,
4.70E-01,,
4.63E-01,,
4.63E-01,,
4.64E-01,,
4.61E-01,,
4.91E-01,,
5.04E-01,,
4.60E-01,,
4.63E-01,,
4.65E-01,,
4.59E-01,,
4.65E-01,,
5.01E-01,,
4.99E-01,,
5.15E-01,,
4.96E-01,,
4.67E-01,,
5.10E-01,,
4.63E-01,,
5.04E-01,,
5.13E-01,,
4.64E-01,,
4.63E-01,,
4.62E-01,,
4.64E-01,,
4.62E-01,,
4.89E-01,,
4.98E-01,,
4.62E-01,,
4.64E-01,,
4.66E-01,,
4.67E-01,,
4.70E-01,,
5.07E-01,,
4.80E-01,,
4.68E-01,,
4.63E-01,,
4.61E-01,,
4.63E-01,,
4.64E-01,,
5.21E-01,,
4.64E-01,,
4.65E-01,,
4.64E-01,,
4.62E-01,,
4.66E-01,,
4.83E-01,,
5.07E-01,,
4.61E-01,,
4.64E-01,,
4.69E-01,,
4.60E-01,,
4.68E-01,,
4.84E-01,,
5.04E-01,,
4.71E-01,,
4.60E-01,,
4.68E-01,,
4.69E-01,,
4.61E-01,,
5.00E-01,,
4.86E-01,,
4.65E-01,,
4.70E-01,,
4.63E-01,,
4.67E-01,,
4.63E-01,,
5.06E-01,,
4.84E-01,,
4.72E-01,,
4.70E-01,,
4.83E-01,,
4.66E-01,,
4.73E-01,,
5.10E-01,,
4.67E-01,,
4.58E-01,,
4.66E-01,,
4.68E-01,,
4.63E-01,,
4.79E-01,,
5.08E-01,,
4.65E-01,,
4.69E-01,,
4.63E-01,,
4.66E-01,,
4.72E-01,,
5.01E-01,,
4.99E-01,,
4.54E-01,,
4.67E-01,,
4.68E-01,,
4.67E-01,,
4.66E-01,,
5.18E-01,,
4.73E-01,,
4.66E-01,,
4.66E-01,,
4.66E-01,,
4.72E-01,,
4.67E-01,,
5.14E-01,,
4.68E-01,,
4.76E-01,,
4.66E-01,,
4.76E-01,,
4.68E-01,,
5.04E-01,,
5.00E-01,,
4.68E-01,,
4.64E-01,,
4.73E-01,,
4.60E-01,,
4.66E-01,,
5.24E-01,,
4.65E-01,,
4.63E-01,,
4.67E-01,,
4.61E-01,,
4.66E-01,,
4.64E-01,,
5.19E-01,,
4.56E-01,,
4.70E-01,,
4.62E-01,,
4.71E-01,,
4.73E-01,,
5.20E-01,,
4.90E-01,,
4.69E-01,,
4.66E-01,,
4.75E-01,,
4.59E-01,,
4.62E-01,,
5.11E-01,,
4.74E-01,,
4.61E-01,,
4.69E-01,,
4.74E-01,,
4.59E-01,,
4.67E-01,,
5.21E-01,,
4.70E-01,,
4.67E-01,,
4.65E-01,,
4.73E-01,,
4.64E-01,,
4.69E-01,,
5.26E-01,,
4.68E-01,,
4.77E-01,,
4.63E-01,,
4.62E-01,,
4.70E-01,,
4.90E-01,,
4.94E-01,,
4.69E-01,,
4.79E-01,,
4.62E-01,,
4.66E-01,,
4.65E-01,,
5.13E-01,,
4.77E-01,,
4.69E-01,,
4.63E-01,,
4.71E-01,,
4.64E-01,,
4.87E-01,,
5.07E-01,,
4.65E-01,,
4.69E-01,,
4.65E-01,,
4.78E-01,,
4.63E-01,,
5.11E-01,,
4.80E-01,,
4.64E-01,,
4.64E-01,,
4.67E-01,,
4.66E-01,,
4.80E-01,,
5.08E-01,,
4.71E-01,,
4.53E-01,,
4.61E-01,,
4.74E-01,,
4.70E-01,,
4.73E-01,,
5.19E-01,,
4.67E-01,,
4.59E-01,,
4.79E-01,,
4.65E-01,,
4.64E-01,,
5.08E-01,,
4.96E-01,,
4.69E-01,,
4.72E-01,,
4.73E-01,,
4.66E-01,,
4.93E-01,,
5.07E-01,,
4.66E-01,,
4.65E-01,,
4.69E-01,,
4.66E-01,,
4.85E-01,,
4.96E-01,,
4.88E-01,,
4.70E-01,,
4.66E-01,,
4.71E-01,,
4.67E-01,,
4.64E-01,,
4.63E-01,,
5.15E-01,,
4.68E-01,,
4.68E-01,,
4.74E-01,,
4.61E-01,,
4.74E-01,,
4.90E-01,,
5.16E-01,,
4.69E-01,,
4.65E-01,,
4.59E-01,,
4.71E-01,,
4.60E-01,,
4.95E-01,,
5.16E-01,,
4.66E-01,,
4.67E-01,,
4.67E-01,,
4.68E-01,,
4.61E-01,,
4.90E-01,,
5.03E-01,,
4.63E-01,,
4.68E-01,,
4.67E-01,,
4.64E-01,,
4.72E-01,,
5.02E-01,,
4.92E-01,,
4.61E-01,,
4.72E-01,,
4.73E-01,,
4.65E-01,,
4.71E-01,,
5.03E-01,,
4.78E-01,,
4.64E-01,,
4.71E-01,,
4.68E-01,,
4.70E-01,,
4.77E-01,,
5.10E-01,,
4.75E-01,,
4.78E-01,,
4.59E-01,,
4.66E-01,,
4.61E-01,,
4.68E-01,,
5.15E-01,,
4.90E-01,,
5.24E-01,,
4.67E-01,,
4.92E-01,,
4.69E-01,,
4.69E-01,,
5.18E-01,,
4.76E-01,,
4.67E-01,,
4.78E-01,,
4.65E-01,,
4.78E-01,,
4.75E-01,,
5.21E-01,,
4.61E-01,,
4.56E-01,,
4.66E-01,,
4.67E-01,,
4.65E-01,,
4.89E-01,,
5.01E-01,,
4.67E-01,,
4.77E-01,,
4.68E-01,,
4.68E-01,,
4.60E-01,,
5.07E-01,,
4.87E-01,,
4.69E-01,,
4.67E-01,,
4.71E-01,,
4.69E-01,,
4.67E-01,,
5.22E-01,,
4.69E-01,,
4.68E-01,,
4.73E-01,,
4.68E-01,,
4.69E-01,,
4.66E-01,,
5.23E-01,,
4.67E-01,,
4.65E-01,,
4.66E-01,,
4.67E-01,,
4.74E-01,,
4.85E-01,,
5.12E-01,,
4.73E-01,,
4.71E-01,,
4.68E-01,,
4.69E-01,,
4.68E-01,,
4.82E-01,,
5.08E-01,,
4.60E-01,,
4.65E-01,,
4.66E-01,,
4.74E-01,,
4.69E-01,,
4.95E-01,,
5.12E-01,,
4.64E-01,,
4.67E-01,,
4.76E-01,,
4.60E-01,,
4.72E-01,,
5.17E-01,,
4.90E-01,,
4.69E-01,,
4.68E-01,,
4.74E-01,,
4.68E-01,,
4.75E-01,,
5.05E-01,,
4.87E-01,,
4.53E-01,,
4.71E-01,,
4.70E-01,,
4.78E-01,,
4.71E-01,,
5.14E-01,,
4.87E-01,,
4.67E-01,,
4.62E-01,,
4.60E-01,,
4.65E-01,,
4.63E-01,,
5.08E-01,,
4.81E-01,,
4.70E-01,,
4.73E-01,,
4.67E-01,,
4.73E-01,,
4.67E-01,,
5.24E-01,,
4.66E-01,,
4.70E-01,,
4.69E-01,,
4.65E-01,,
4.66E-01,,
4.86E-01,,
5.13E-01,,
4.74E-01,,
4.68E-01,,
4.74E-01,,
4.73E-01,,
4.60E-01,,
4.83E-01,,
5.09E-01,,
4.69E-01,,
4.72E-01,,
4.64E-01,,
4.66E-01,,
4.83E-01,,
4.98E-01,,
4.94E-01,,
4.71E-01,,
4.70E-01,,
4.73E-01,,
4.71E-01,,
4.78E-01,,
5.24E-01,,
4.63E-01,,
4.75E-01,,
4.66E-01,,
4.73E-01,,
4.66E-01,,
4.87E-01,,
5.04E-01,,
4.63E-01,,
4.67E-01,,
4.66E-01,,
4.64E-01,,
4.70E-01,,
5.00E-01,,
5.02E-01,,
4.75E-01,,
4.69E-01,,
4.64E-01,,
4.87E-01,,
4.69E-01,,
4.96E-01,,
4.99E-01,,
4.72E-01,,
4.69E-01,,
4.72E-01,,
4.62E-01,,
4.89E-01,,
5.19E-01,,
4.77E-01,,
5.42E-01,,
6.48E-01,,
5.21E-01,,
4.75E-01,,
4.89E-01,,
5.06E-01,,
4.78E-01,,
4.69E-01,,
4.86E-01,,
4.87E-01,,
4.61E-01,,
5.09E-01,,
4.87E-01,,
4.59E-01,,
4.56E-01,,
4.73E-01,,
4.65E-01,,
4.63E-01,,
5.22E-01,,
4.67E-01,,
4.68E-01,,
4.69E-01,,
4.72E-01,,
4.76E-01,,
4.70E-01,,
4.70E-01,,
4.63E-01,,
4.82E-01,,
4.69E-01,,
4.73E-01,,
4.69E-01,,
4.75E-01,,
4.79E-01,,
4.72E-01,,
4.76E-01,,
5.40E-01,,
5.62E-01,,
4.76E-01,,
4.79E-01,,
4.79E-01,,
4.70E-01,,
4.68E-01,,
4.68E-01,,
4.61E-01,,
4.69E-01,,
4.92E-01,,
5.05E-01,,
4.71E-01,,
4.66E-01,,
4.70E-01,,
4.75E-01,,
4.67E-01,,
4.88E-01,,
5.06E-01,,
4.67E-01,,
4.77E-01,,
4.84E-01,,
4.70E-01,,
4.73E-01,,
5.05E-01,,
4.86E-01,,
4.68E-01,,
4.69E-01,,
4.75E-01,,
4.61E-01,,
4.67E-01,,
5.17E-01,,
4.87E-01,,
4.72E-01,,
4.74E-01,,
4.71E-01,,
4.75E-01,,
4.72E-01,,
5.18E-01,,
4.67E-01,,
4.72E-01,,
4.67E-01,,
4.59E-01,,
4.65E-01,,
5.24E-01,,
5.01E-01,,
4.79E-01,,
4.71E-01,,
4.70E-01,,
4.68E-01,,
4.81E-01,,
5.21E-01,,
4.80E-01,,
4.65E-01,,
4.79E-01,,
4.69E-01,,
4.71E-01,,
4.71E-01,,
5.30E-01,,
4.76E-01,,
4.67E-01,,
4.63E-01,,
4.94E-01,,
4.69E-01,,
4.94E-01,,
5.13E-01,,
4.93E-01,,
4.74E-01,,
4.73E-01,,
4.66E-01,,
4.71E-01,,
4.72E-01,,
5.03E-01,,
4.89E-01,,
4.62E-01,,
4.68E-01,,
4.68E-01,,
4.74E-01,,
4.74E-01,,
5.25E-01,,
4.72E-01,,
4.61E-01,,
4.72E-01,,
4.87E-01,,
4.68E-01,,
4.85E-01,,
5.14E-01,,
4.71E-01,,
4.72E-01,,
4.71E-01,,
4.72E-01,,
4.70E-01,,
4.88E-01,,
5.08E-01,,
4.62E-01,,
4.67E-01,,
4.63E-01,,
4.69E-01,,
4.74E-01,,
4.89E-01,,
5.09E-01,,
4.84E-01,,
4.77E-01,,
4.66E-01,,
4.87E-01,,
4.70E-01,,
5.22E-01,,
4.99E-01,,
4.71E-01,,
4.71E-01,,
4.70E-01,,
4.73E-01,,
4.91E-01,,
5.04E-01,,
4.69E-01,,
4.69E-01,,
4.66E-01,,
4.72E-01,,
4.71E-01,,
4.92E-01,,
5.09E-01,,
4.67E-01,,
4.71E-01,,
4.76E-01,,
4.68E-01,,
4.72E-01,,
5.22E-01,,
4.85E-01,,
4.67E-01,,
4.75E-01,,
4.65E-01,,
4.73E-01,,
4.70E-01,,
5.13E-01,,
4.72E-01,,
4.78E-01,,
4.82E-01,,
4.77E-01,,
4.85E-01,,
4.83E-01,,
5.13E-01,,
4.79E-01,,
4.60E-01,,
4.73E-01,,
4.66E-01,,
4.74E-01,,
5.14E-01,,
4.96E-01,,
4.69E-01,,
4.72E-01,,
4.67E-01,,
4.63E-01,,
4.69E-01,,
4.61E-01,,
4.97E-01,,
4.99E-01,,
4.81E-01,,
4.74E-01,,
4.71E-01,,
4.72E-01,,
5.04E-01,,
4.93E-01,,
4.76E-01,,
4.72E-01,,
5.05E-01,,
3.85E-01,,
3.83E-01,,
4.60E-01,,
5.11E-01,,
4.70E-01,,
4.70E-01,,
4.78E-01,,
4.70E-01,,
4.72E-01,,
5.32E-01,,
5.12E-01,,
4.69E-01,,
4.73E-01,,
4.66E-01,,
4.75E-01,,
4.87E-01,,
5.01E-01,,
4.68E-01,,
4.74E-01,,
4.67E-01,,
4.70E-01,,
4.71E-01,,
4.96E-01,,
5.02E-01,,
4.67E-01,,
4.69E-01,,
4.75E-01,,
4.76E-01,,
4.80E-01,,
5.17E-01,,
4.98E-01,,
4.80E-01,,
4.69E-01,,
4.69E-01,,
4.69E-01,,
4.67E-01,,
5.21E-01,,
4.70E-01,,
4.76E-01,,
4.66E-01,,
4.74E-01,,
4.73E-01,,
4.72E-01,,
5.18E-01,,
4.63E-01,,
4.70E-01,,
4.92E-01,,
4.89E-01,,
4.68E-01,,
5.07E-01,,
4.90E-01,,
4.65E-01,,
4.74E-01,,
4.67E-01,,
4.66E-01,,
4.70E-01,,
5.13E-01,,
4.87E-01,,
4.65E-01,,
4.72E-01,,
4.75E-01,,
4.70E-01,,
4.67E-01,,
5.09E-01,,
4.81E-01,,
4.71E-01,,
4.73E-01,,
4.73E-01,,
4.74E-01,,
4.71E-01,,
5.26E-01,,
4.63E-01,,
4.76E-01,,
4.77E-01,,
4.71E-01,,
4.67E-01,,
4.71E-01,,
5.25E-01,,
4.70E-01,,
4.72E-01,,
4.74E-01,,
4.57E-01,,
4.69E-01,,
4.90E-01,,
5.09E-01,,
4.75E-01,,
4.66E-01,,
4.75E-01,,
4.71E-01,,
4.73E-01,,
5.03E-01,,
4.97E-01,,
4.64E-01,,
4.70E-01,,
4.71E-01,,
4.72E-01,,
4.70E-01,,
5.22E-01,,
4.79E-01,,
4.80E-01,,
4.60E-01,,
4.78E-01,,
4.68E-01,,
4.97E-01,,
5.07E-01,,
4.71E-01,,
4.77E-01,,
4.79E-01,,
4.64E-01,,
5.64E-01,,
5.34E-01,,
4.82E-01,,
4.72E-01,,
4.76E-01,,
4.69E-01,,
6.70E-01,,
5.48E-01,,
5.27E-01,,
4.92E-01,,
4.74E-01,,
4.68E-01,,
4.76E-01,,
4.73E-01,,
4.98E-01,,
5.22E-01,,
4.68E-01,,
4.72E-01,,
4.73E-01,,
4.68E-01,,
4.72E-01,,
4.81E-01,,
5.19E-01,,
4.76E-01,,
4.76E-01,,
4.69E-01,,
4.68E-01,,
4.82E-01,,
5.00E-01,,
4.92E-01,,
4.67E-01,,
4.70E-01,,
4.84E-01,,
4.73E-01,,
4.75E-01,,
5.28E-01,,
5.35E-01,,
4.74E-01,,
5.24E-01,,
4.71E-01,,
4.77E-01,,
4.65E-01,,
4.73E-01,,
5.21E-01,,
4.69E-01,,
4.70E-01,,
4.69E-01,,
4.74E-01,,
4.73E-01,,
4.77E-01,,
5.36E-01,,
4.71E-01,,
4.73E-01,,
4.76E-01,,
4.58E-01,,
4.66E-01,,
5.00E-01,,
5.09E-01,,
4.72E-01,,
4.74E-01,,
4.74E-01,,
4.74E-01,,
4.73E-01,,
5.00E-01,,
4.97E-01,,
4.68E-01,,
4.78E-01,,
4.87E-01,,
4.73E-01,,
4.91E-01,,
5.19E-01,,
4.83E-01,,
4.68E-01,,
4.76E-01,,
4.70E-01,,
4.69E-01,,
4.73E-01,,
5.27E-01,,
4.70E-01,,
4.69E-01,,
4.72E-01,,
4.76E-01,,
4.74E-01,,
4.62E-01,,
5.21E-01,,
4.93E-01,,
4.77E-01,,
4.79E-01,,
4.75E-01,,
4.69E-01,,
5.08E-01,,
5.25E-01,,
4.67E-01,,
4.70E-01,,
4.70E-01,,
4.71E-01,,
4.69E-01,,
5.09E-01,,
4.96E-01,,
4.68E-01,,
4.73E-01,,
4.76E-01,,
4.72E-01,,
4.77E-01,,
5.12E-01,,
4.94E-01,,
4.77E-01,,
4.66E-01,,
4.70E-01,,
4.75E-01,,
4.73E-01,,
5.24E-01,,
4.81E-01,,
4.76E-01,,
4.70E-01,,
4.72E-01,,
4.71E-01,,
4.89E-01,,
5.16E-01,,
4.59E-01,,
4.74E-01,,
4.70E-01,,
4.71E-01,,
4.76E-01,,
5.26E-01,,
4.91E-01,,
4.65E-01,,
4.78E-01,,
4.77E-01,,
4.69E-01,,
4.85E-01,,
5.23E-01,,
4.77E-01,,
4.77E-01,,
4.70E-01,,
4.80E-01,,
4.75E-01,,
4.69E-01,,
5.32E-01,,
4.72E-01,,
4.69E-01,,
4.79E-01,,
4.70E-01,,
4.74E-01,,
4.95E-01,,
5.07E-01,,
4.73E-01,,
4.79E-01,,
4.68E-01,,
4.76E-01,,
4.76E-01,,
5.15E-01,,
4.82E-01,,
4.71E-01,,
4.69E-01,,
4.72E-01,,
4.65E-01,,
4.71E-01,,
5.30E-01,,
4.90E-01,,
4.93E-01,,
4.77E-01,,
4.75E-01,,
4.75E-01,,
4.89E-01,,
5.14E-01,,
4.74E-01,,
4.70E-01,,
4.75E-01,,
4.80E-01,,
4.75E-01,,
4.91E-01,,
5.13E-01,,
4.75E-01,,
4.75E-01,,
4.75E-01,,
4.74E-01,,
4.68E-01,,
5.32E-01,,
4.93E-01,,
4.71E-01,,
4.83E-01,,
4.83E-01,,
4.74E-01,,
4.92E-01,,
5.13E-01,,
4.68E-01,,
4.74E-01,,
4.77E-01,,
4.69E-01,,
4.73E-01,,
5.13E-01,,
4.94E-01,,
4.71E-01,,
4.67E-01,,
4.70E-01,,
4.72E-01,,
4.78E-01,,
5.24E-01,,
4.69E-01,,
4.77E-01,,
4.70E-01,,
4.68E-01,,
4.71E-01,,
4.83E-01,,
5.27E-01,,
4.73E-01,,
4.73E-01,,
4.74E-01,,
4.74E-01,,
4.76E-01,,
4.98E-01,,
5.02E-01,,
4.75E-01,,
4.76E-01,,
4.81E-01,,
4.66E-01,,
4.32E-01,,
5.09E-01,,
5.02E-01,,
4.76E-01,,
4.81E-01,,
4.72E-01,,
4.76E-01,,
4.73E-01,,
5.19E-01,,
4.85E-01,,
4.70E-01,,
4.71E-01,,
4.71E-01,,
4.75E-01,,
4.73E-01,,
5.18E-01,,
4.83E-01,,
4.92E-01,,
4.76E-01,,
4.70E-01,,
4.81E-01,,
4.79E-01,,
5.24E-01,,
4.78E-01,,
4.70E-01,,
4.71E-01,,
4.72E-01,,
4.58E-01,,
4.74E-01,,
5.21E-01,,
4.73E-01,,
4.71E-01,,
4.78E-01,,
4.78E-01,,
4.96E-01,,
5.13E-01,,
4.98E-01,,
4.63E-01,,
4.81E-01,,
4.73E-01,,
4.81E-01,,
4.63E-01,,
5.24E-01,,
4.75E-01,,
4.69E-01,,
4.75E-01,,
4.74E-01,,
4.81E-01,,
4.74E-01,,
5.16E-01,,
4.83E-01,,
4.82E-01,,
4.83E-01,,
4.68E-01,,
4.74E-01,,
5.05E-01,,
5.04E-01,,
4.78E-01,,
4.64E-01,,
4.82E-01,,
4.72E-01,,
4.71E-01,,
4.96E-01,,
5.03E-01,,
4.76E-01,,
4.74E-01,,
4.92E-01,,
5.02E-01,,
4.93E-01,,
4.79E-01,,
5.31E-01,,
4.72E-01,,
4.80E-01,,
4.72E-01,,
4.69E-01,,
4.75E-01,,
4.82E-01,,
5.18E-01,,
4.74E-01,,
4.76E-01,,
4.69E-01,,
4.74E-01,,
4.75E-01,,
4.87E-01,,
5.16E-01,,
4.69E-01,,
4.72E-01,,
4.72E-01,,
4.73E-01,,
4.76E-01,,
5.23E-01,,
5.06E-01,,
4.72E-01,,
4.76E-01,,
4.77E-01,,
4.78E-01,,
4.69E-01,,
4.94E-01,,
5.06E-01,,
4.68E-01,,
4.77E-01,,
4.70E-01,,
4.75E-01,,
4.71E-01,,
5.09E-01,,
4.91E-01,,
4.68E-01,,
4.77E-01,,
4.78E-01,,
4.76E-01,,
4.73E-01,,
5.20E-01,,
5.35E-01,,
4.78E-01,,
4.68E-01,,
4.86E-01,,
4.75E-01,,
4.72E-01,,
5.25E-01,,
4.83E-01,,
4.68E-01,,
4.71E-01,,
4.67E-01,,
4.79E-01,,
4.79E-01,,
5.28E-01,,
4.78E-01,,
4.74E-01,,
4.70E-01,,
4.87E-01,,
4.85E-01,,
4.75E-01,,
5.21E-01,,
4.72E-01,,
4.73E-01,,
4.81E-01,,
4.70E-01,,
4.75E-01,,
4.93E-01,,
5.08E-01,,
4.70E-01,,
4.72E-01,,
4.72E-01,,
4.73E-01,,
4.75E-01,,
5.13E-01,,
4.95E-01,,
4.71E-01,,
4.81E-01,,
4.73E-01,,
4.78E-01,,
4.81E-01,,
5.18E-01,,
6.30E-01,,
6.33E-01,,
7.06E-01,,
3.72E-01,,
1.72E-01,,
8.05E-04,,
3.05E-04,,
3.03E-04,,
3.05E-04,,
3.04E-04,,
3.03E-04,,
3.02E-04,,
3.01E-04,,
3.01E-04,,
3.02E-04,,
3.04E-04,,
3.06E-04,,
3.07E-04,,
3.10E-04,,
3.10E-04,,
3.08E-04,,
3.04E-04,,
3.04E-04,,
3.04E-04,,
3.04E-04,,
3.04E-04,,
3.03E-04,,
3.00E-04,,
3.01E-04,,
3.02E-04,,
3.01E-04,,
3.01E-04,,
2.99E-04,,
2.97E-04,,
2.98E-04,,
2.96E-04,,
2.95E-04,,
2.95E-04,,
2.95E-04,,
2.94E-04,,
2.95E-04,,
2.95E-04,,
2.95E-04,,
2.93E-04,,
2.93E-04,,
2.91E-04,,
2.91E-04,,
2.90E-04,,
2.90E-04,,
2.88E-04,,
2.87E-04,,
2.87E-04,,
2.88E-04,,
2.88E-04,,
2.87E-04,,
2.89E-04,,
2.88E-04,,
2.87E-04,,
2.87E-04,,
2.87E-04,,
2.87E-04,,
2.86E-04,,
2.86E-04,,
2.85E-04,,
2.86E-04,,
2.87E-04,,
2.87E-04,,
2.87E-04,,
2.88E-04,,
2.90E-04,,
2.89E-04,,
2.89E-04,,
2.89E-04,,
2.90E-04,,
2.90E-04,,
2.88E-04,,
2.87E-04,,
2.86E-04,,
2.87E-04,,
2.87E-04,,
2.87E-04,,
2.85E-04,,
2.86E-04,,
2.87E-04,,
2.86E-04,,
2.85E-04,,
2.85E-04,,
2.84E-04,,
2.84E-04,,
2.86E-04,,
2.85E-04,,
2.85E-04,,
2.86E-04,,
2.86E-04,,
2.86E-04,,
2.85E-04,,
2.84E-04,,
2.84E-04,,
2.83E-04,,
2.83E-04,,
2.85E-04,,
2.84E-04,,
2.83E-04,,
2.83E-04,,
2.84E-04,,
2.85E-04,,
2.85E-04,,
2.86E-04,,
2.84E-04,,
2.85E-04,,
2.85E-04,,
2.85E-04,,
2.84E-04,,
2.87E-04,,
2.85E-04,,
2.83E-04,,
2.84E-04,,
2.83E-04,,
2.84E-04,,
2.82E-04,,
2.83E-04,,
2.84E-04,,
2.83E-04,,
2.84E-04,,
2.84E-04,,
2.84E-04,,
2.82E-04,,
2.83E-04,,
2.84E-04,,
2.84E-04,,
2.80E-04,,
2.79E-04,,
2.80E-04,,
2.81E-04,,
2.83E-04,,
2.82E-04,,
2.82E-04,,
2.81E-04,,
2.80E-04,,
2.80E-04,,
2.80E-04,,
2.81E-04,,
2.80E-04,,
2.83E-04,,
2.83E-04,,
2.82E-04,,
2.81E-04,,
2.82E-04,,
2.81E-04,,
2.79E-04,,
2.79E-04,,
2.78E-04,,
2.79E-04,,
2.81E-04,,
2.80E-04,,
2.80E-04,,
2.79E-04,,
2.81E-04,,
2.81E-04,,
2.80E-04,,
2.80E-04,,
2.80E-04,,
2.81E-04,,
2.81E-04,,
2.82E-04,,
2.80E-04,,
2.80E-04,,
2.83E-04,,
2.83E-04,,
2.82E-04,,
2.80E-04,,
2.81E-04,,
2.82E-04,,
2.82E-04,,
2.82E-04,,
2.80E-04,,
2.80E-04,,
2.79E-04,,
2.78E-04,,
2.77E-04,,
2.77E-04,,
2.78E-04,,
2.78E-04,,
2.78E-04,,
2.80E-04,,
2.78E-04,,
2.79E-04,,
2.80E-04,,
2.80E-04,,
2.80E-04,,
2.81E-04,,
2.80E-04,,
2.80E-04,,
2.80E-04,,
2.79E-04,,
2.79E-04,,
2.79E-04,,
2.78E-04,,
2.78E-04,,
2.78E-04,,
2.80E-04,,
2.81E-04,,
2.81E-04,,
2.81E-04,,
2.79E-04,,
2.79E-04,,
2.79E-04,,
2.79E-04,,
2.78E-04,,
2.79E-04,,
2.78E-04,,
2.78E-04,,
2.77E-04,,
2.79E-04,,
2.80E-04,,
2.79E-04,,
2.78E-04,,
2.78E-04,,
2.76E-04,,
2.76E-04,,
2.76E-04,,
2.76E-04,,
2.75E-04,,
2.74E-04,,
2.74E-04,,
2.74E-04,,
2.75E-04,,
2.78E-04,,
2.79E-04,,
2.80E-04,,
2.79E-04,,
2.77E-04,,
2.77E-04,,
2.78E-04,,
2.78E-04,,
2.78E-04,,
-9.82E-02,,
-3.62E-01,,
-3.59E-01,,
-7.02E-02,,
-5.82E-02,,
-3.74E-02,,
-1.03E-03,,
-6.70E-02,,
-3.45E-02,,
8.63E-03,,
-2.25E-01,,
-2.32E-01,,
-2.22E-01,,
-2.24E-01,,
-2.36E-01,,
-2.10E-01,,
-2.24E-01,,
-2.15E-01,,
-2.14E-01,,
-3.27E-01,,
-3.47E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.48E-01,,
-3.11E-01,,
-1.99E-02,,
-4.90E-06,,
-6.60E-06,,
-7.90E-06,,
-8.20E-06,,
-8.20E-06,,
-8.60E-06,,
-9.10E-06,,
-7.70E-06,,
-7.10E-06,,
-7.00E-06,,
-7.80E-06,,
-4.07E-05,,
1.03E-05,,
