current,start_time,end_time
-4.14E-01,,
-4.13E-01,,
-4.15E-01,,
-4.14E-01,,
-4.14E-01,,
-4.15E-01,,
-4.14E-01,,
-4.14E-01,,
-4.13E-01,,
-4.14E-01,,
-4.15E-01,,
-4.15E-01,,
-4.14E-01,,
-4.25E-01,,
-4.14E-01,,
-4.14E-01,,
-4.24E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.20E-01,,
-4.20E-01,,
-4.18E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.19E-01,,
-4.21E-01,,
-4.19E-01,,
-4.20E-01,,
-4.20E-01,,
-4.21E-01,,
-4.21E-01,,
-4.19E-01,,
-4.21E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.22E-01,,
-4.23E-01,,
-4.21E-01,,
-4.20E-01,,
-4.23E-01,,
-4.21E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.24E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.21E-01,,
-4.21E-01,,
-4.21E-01,,
-4.22E-01,,
-4.21E-01,,
-4.21E-01,,
-4.19E-01,,
-4.21E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.21E-01,,
-4.19E-01,,
-4.21E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.21E-01,,
-4.21E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.22E-01,,
-4.21E-01,,
-4.21E-01,,
-4.24E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.21E-01,,
-4.21E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.20E-01,,
-4.21E-01,,
-4.24E-01,,
-4.21E-01,,
-4.21E-01,,
-4.24E-01,,
-4.21E-01,,
-4.21E-01,,
-4.21E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.22E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.23E-01,,
-4.21E-01,,
-4.22E-01,,
-4.21E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.20E-01,,
-4.20E-01,,
-4.21E-01,,
-4.21E-01,,
-4.20E-01,,
-4.21E-01,,
-4.21E-01,,
-4.22E-01,,
-4.20E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.24E-01,,
-4.22E-01,,
-4.22E-01,,
-4.25E-01,,
-4.23E-01,,
-4.21E-01,,
-4.24E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.21E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.21E-01,,
-4.21E-01,,
-4.21E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.26E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.23E-01,,
-4.23E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.34E-01,,
-4.23E-01,,
-4.22E-01,,
-4.28E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.21E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.25E-01,,
-4.22E-01,,
-4.22E-01,,
-4.24E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.23E-01,,
-4.26E-01,,
-4.22E-01,,
-4.22E-01,,
-4.25E-01,,
-4.23E-01,,
-4.23E-01,,
-4.22E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.21E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.22E-01,,
-4.22E-01,,
-4.21E-01,,
-4.22E-01,,
-4.22E-01,,
-4.23E-01,,
-4.23E-01,,
-4.26E-01,,
-4.24E-01,,
-4.23E-01,,
-4.24E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.24E-01,,
-4.23E-01,,
-4.33E-01,,
-4.24E-01,,
-4.23E-01,,
-4.27E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.24E-01,,
-4.23E-01,,
-4.22E-01,,
-4.24E-01,,
-4.22E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.27E-01,,
-4.27E-01,,
-4.23E-01,,
-4.26E-01,,
-4.22E-01,,
-4.24E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.24E-01,,
-4.24E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.24E-01,,
-4.14E-01,,
-4.18E-01,,
-4.17E-01,,
-4.17E-01,,
-4.18E-01,,
-4.30E-01,,
-4.18E-01,,
-4.18E-01,,
-4.23E-01,,
-4.18E-01,,
-4.17E-01,,
-4.18E-01,,
-4.18E-01,,
-4.17E-01,,
-4.17E-01,,
-4.21E-01,,
-4.18E-01,,
-4.21E-01,,
-4.25E-01,,
-4.23E-01,,
-4.23E-01,,
-4.24E-01,,
-4.24E-01,,
-4.23E-01,,
-4.23E-01,,
-4.22E-01,,
-4.24E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.24E-01,,
-4.23E-01,,
-4.24E-01,,
-4.23E-01,,
-4.23E-01,,
-4.24E-01,,
-4.23E-01,,
-4.23E-01,,
-4.24E-01,,
-4.25E-01,,
-4.23E-01,,
-4.23E-01,,
-4.24E-01,,
-4.24E-01,,
-4.23E-01,,
-4.25E-01,,
-4.22E-01,,
-4.24E-01,,
-4.24E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.22E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.23E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.23E-01,,
-4.25E-01,,
-4.24E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.32E-01,,
-4.24E-01,,
-4.25E-01,,
-4.27E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.23E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.23E-01,,
-4.24E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.24E-01,,
-4.23E-01,,
-4.24E-01,,
-4.24E-01,,
-4.40E-01,,
-4.29E-01,,
-4.26E-01,,
-4.24E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.28E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.24E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-5.00E-01,,
-4.66E-01,,
-4.26E-01,,
-4.40E-01,,
-4.26E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.33E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.29E-01,,
-4.36E-01,,
-4.23E-01,,
-4.25E-01,,
-4.28E-01,,
-4.27E-01,,
-4.24E-01,,
-4.27E-01,,
-4.25E-01,,
-4.27E-01,,
-4.25E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.36E-01,,
-4.25E-01,,
-4.26E-01,,
-4.27E-01,,
-4.27E-01,,
-4.25E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.24E-01,,
-4.26E-01,,
-4.24E-01,,
-4.29E-01,,
-4.25E-01,,
-4.25E-01,,
-4.27E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.27E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.26E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.27E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.25E-01,,
-4.28E-01,,
-4.25E-01,,
-4.25E-01,,
-4.28E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.24E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.26E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.28E-01,,
-4.25E-01,,
-4.25E-01,,
-4.32E-01,,
-4.25E-01,,
-4.25E-01,,
-4.24E-01,,
-4.26E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.25E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.26E-01,,
-4.25E-01,,
-4.26E-01,,
-4.25E-01,,
-4.24E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.26E-01,,
-4.27E-01,,
-4.25E-01,,
-4.25E-01,,
-4.27E-01,,
-4.26E-01,,
-4.26E-01,,
-4.27E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.37E-01,,
-4.27E-01,,
-4.26E-01,,
-4.27E-01,,
-4.29E-01,,
-4.27E-01,,
-4.26E-01,,
-4.27E-01,,
-4.25E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.27E-01,,
-4.28E-01,,
-4.25E-01,,
-4.27E-01,,
-4.25E-01,,
-4.26E-01,,
-4.25E-01,,
-4.26E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.25E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.27E-01,,
-4.26E-01,,
-4.26E-01,,
-4.29E-01,,
-4.26E-01,,
-4.26E-01,,
-4.25E-01,,
-4.26E-01,,
-4.17E-01,,
-4.20E-01,,
-4.20E-01,,
-4.19E-01,,
-4.19E-01,,
-4.19E-01,,
-4.20E-01,,
-4.20E-01,,
-4.19E-01,,
-4.20E-01,,
-4.20E-01,,
-4.19E-01,,
-4.26E-01,,
-4.27E-01,,
-4.25E-01,,
-4.28E-01,,
-4.27E-01,,
-4.26E-01,,
-4.27E-01,,
-4.25E-01,,
-4.26E-01,,
-4.26E-01,,
-4.27E-01,,
-4.26E-01,,
-4.28E-01,,
-4.27E-01,,
-4.26E-01,,
-4.26E-01,,
-4.28E-01,,
-4.27E-01,,
-4.25E-01,,
-4.27E-01,,
-4.26E-01,,
-4.27E-01,,
-4.27E-01,,
-4.26E-01,,
-4.27E-01,,
-4.27E-01,,
-4.26E-01,,
-4.27E-01,,
-4.26E-01,,
-4.26E-01,,
-4.27E-01,,
-4.26E-01,,
-4.27E-01,,
-4.26E-01,,
-4.28E-01,,
-4.26E-01,,
-4.26E-01,,
-4.32E-01,,
-4.26E-01,,
-4.26E-01,,
-4.28E-01,,
-4.26E-01,,
-4.26E-01,,
-4.27E-01,,
-4.26E-01,,
-4.26E-01,,
-4.27E-01,,
-4.27E-01,,
-4.27E-01,,
-4.27E-01,,
-4.27E-01,,
-4.26E-01,,
-4.27E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.26E-01,,
-4.28E-01,,
-4.26E-01,,
-4.27E-01,,
-4.27E-01,,
-4.26E-01,,
-4.28E-01,,
-4.27E-01,,
-4.26E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.26E-01,,
-4.29E-01,,
-4.27E-01,,
-4.27E-01,,
-4.27E-01,,
-4.27E-01,,
-4.26E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.27E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.27E-01,,
-4.27E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.29E-01,,
-4.27E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.27E-01,,
-4.31E-01,,
-4.29E-01,,
-4.26E-01,,
-4.29E-01,,
-4.27E-01,,
-4.27E-01,,
-4.27E-01,,
-4.26E-01,,
-4.28E-01,,
-4.26E-01,,
-4.27E-01,,
-4.27E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.33E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.27E-01,,
-4.33E-01,,
-4.30E-01,,
-4.27E-01,,
-4.30E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.30E-01,,
-4.28E-01,,
-4.28E-01,,
-4.30E-01,,
-4.28E-01,,
-4.27E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.27E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.28E-01,,
-4.27E-01,,
-4.27E-01,,
-4.32E-01,,
-4.28E-01,,
-4.29E-01,,
-4.27E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.28E-01,,
-4.30E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.27E-01,,
-4.29E-01,,
-4.27E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.32E-01,,
-4.29E-01,,
-4.28E-01,,
-4.32E-01,,
-4.29E-01,,
-4.29E-01,,
-4.31E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.27E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.30E-01,,
-4.28E-01,,
-4.29E-01,,
-4.32E-01,,
-4.30E-01,,
-4.34E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.30E-01,,
-4.29E-01,,
-4.30E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.37E-01,,
-4.33E-01,,
-4.30E-01,,
-4.32E-01,,
-4.29E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.31E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.27E-01,,
-4.29E-01,,
-4.35E-01,,
-4.30E-01,,
-4.29E-01,,
-4.32E-01,,
-4.31E-01,,
-4.29E-01,,
-4.30E-01,,
-4.32E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.31E-01,,
-4.29E-01,,
-4.29E-01,,
-4.32E-01,,
-4.30E-01,,
-4.28E-01,,
-4.28E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.30E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.32E-01,,
-4.30E-01,,
-4.28E-01,,
-4.32E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.26E-01,,
-4.22E-01,,
-4.23E-01,,
-4.23E-01,,
-4.24E-01,,
-4.22E-01,,
-4.26E-01,,
-4.29E-01,,
-4.30E-01,,
-4.32E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.28E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.33E-01,,
-4.30E-01,,
-4.30E-01,,
-4.31E-01,,
-4.29E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.33E-01,,
-4.30E-01,,
-4.30E-01,,
-4.35E-01,,
-4.29E-01,,
-4.30E-01,,
-4.32E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.30E-01,,
-4.29E-01,,
-4.52E-01,,
-4.30E-01,,
-4.30E-01,,
-4.35E-01,,
-4.30E-01,,
-4.29E-01,,
-4.31E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.30E-01,,
-4.34E-01,,
-4.31E-01,,
-4.30E-01,,
-4.33E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.31E-01,,
-4.30E-01,,
-4.30E-01,,
-4.31E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.30E-01,,
-4.31E-01,,
-4.30E-01,,
-4.30E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.30E-01,,
-4.32E-01,,
-4.32E-01,,
-4.30E-01,,
-4.30E-01,,
-4.32E-01,,
-4.31E-01,,
-4.30E-01,,
-4.29E-01,,
-4.30E-01,,
-4.34E-01,,
-4.30E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.30E-01,,
-4.31E-01,,
-4.31E-01,,
-4.33E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.32E-01,,
-4.30E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.33E-01,,
-4.34E-01,,
-4.31E-01,,
-4.33E-01,,
-4.32E-01,,
-4.31E-01,,
-4.30E-01,,
-4.32E-01,,
-4.32E-01,,
-4.30E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.34E-01,,
-4.30E-01,,
-4.33E-01,,
-4.30E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.34E-01,,
-4.32E-01,,
-4.30E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.32E-01,,
-4.34E-01,,
-4.31E-01,,
-4.31E-01,,
-4.34E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.32E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.33E-01,,
-4.31E-01,,
-4.31E-01,,
-4.35E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.32E-01,,
-4.32E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.30E-01,,
-4.32E-01,,
-4.32E-01,,
-4.33E-01,,
-4.32E-01,,
-4.32E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.32E-01,,
-4.33E-01,,
-4.32E-01,,
-4.32E-01,,
-4.32E-01,,
-4.32E-01,,
-4.32E-01,,
-4.33E-01,,
-4.32E-01,,
-4.32E-01,,
-4.34E-01,,
-4.32E-01,,
-4.31E-01,,
-4.32E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.33E-01,,
-4.32E-01,,
-4.32E-01,,
-4.31E-01,,
-4.32E-01,,
-4.33E-01,,
-4.33E-01,,
-4.32E-01,,
-4.32E-01,,
-4.34E-01,,
-4.33E-01,,
-4.32E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.35E-01,,
-4.32E-01,,
-4.33E-01,,
-4.35E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.30E-01,,
-4.33E-01,,
-4.32E-01,,
-4.32E-01,,
-4.32E-01,,
-4.32E-01,,
-4.32E-01,,
-4.32E-01,,
-4.33E-01,,
-4.41E-01,,
-4.37E-01,,
-4.32E-01,,
-4.32E-01,,
-4.33E-01,,
-4.37E-01,,
-4.32E-01,,
-4.32E-01,,
-4.34E-01,,
-4.32E-01,,
-4.32E-01,,
-4.31E-01,,
-4.33E-01,,
-4.33E-01,,
-4.32E-01,,
-4.33E-01,,
-4.31E-01,,
-4.33E-01,,
-4.36E-01,,
-4.33E-01,,
-4.34E-01,,
-4.36E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.47E-01,,
-4.33E-01,,
-4.32E-01,,
-4.37E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.32E-01,,
-4.32E-01,,
-4.33E-01,,
-4.33E-01,,
-4.32E-01,,
-4.33E-01,,
-4.30E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.32E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
